,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
16,16,KBY15_IMG_19836-15903.png,0.8875502,221,65259,36,20,0.91701245,0.8599222,0.99969363,0.9991455,0.7978339
17,17,KBY15_IMG_23256-18810.png,0.9188235,6763,57578,883,312,0.9559011,0.8845148,0.9946105,0.98176575,0.84983665
18,18,KBY15_IMG_20520-23085.png,0.623991,2783,59399,282,3072,0.47532025,0.9079935,0.95082515,0.948822,0.4534789
19,19,KBY15_IMG_12483-21717.png,0.919695,16045,46689,1786,1016,0.940449,0.8998374,0.9787024,0.9572449,0.85132915
20,20,KBY15_IMG_10602-3762.png,0.8630303,3560,60846,739,391,0.9010377,0.82809955,0.993615,0.98275757,0.7590618
21,21,KBY15_IMG_32661-24282.png,nan,0,65513,23,0,nan,0.0,1.0,0.99964905,0.0
22,22,KBY15_IMG_30096-12654.png,0.77773356,6839,54788,1673,2236,0.7536088,0.8034539,0.9607884,0.9403534,0.63630444
23,23,KBY15_IMG_27702-27189.png,0.5515555,1241,62277,11,2007,0.38208127,0.99121404,0.96877915,0.96920776,0.38079166
24,24,KBY15_IMG_28557-24111.png,0.9518834,1731,63630,38,137,0.9266595,0.97851896,0.99785155,0.9973297,0.9081847
25,25,KBY15_IMG_13509-22401.png,0.88172257,4320,60057,5,1154,0.7891852,0.9988439,0.98114717,0.98231506,0.788465
26,26,KBY15_IMG_7011-10431.png,0.6832078,771,64050,29,686,0.5291695,0.96375,0.9894031,0.98908997,0.5188425
27,27,KBY15_IMG_14535-22914.png,0.91177183,15088,47528,18,2902,0.83868814,0.99880844,0.9424549,0.95544434,0.83784986
28,28,KBY15_IMG_7524-17271.png,0.9201697,1193,64136,138,69,0.9453249,0.89631855,0.9989253,0.99684143,0.8521429
29,29,KBY15_IMG_7695-15903.png,0.95589924,5007,60067,3,459,0.91602635,0.9994012,0.9924165,0.99295044,0.9155239
30,30,KBY15_IMG_15048-2223.png,0.9539175,10288,54254,123,871,0.9219464,0.9881856,0.9841995,0.98483276,0.91189504
31,31,KBY15_IMG_11970-3762.png,0.9568822,10619,53960,383,574,0.94871795,0.96518815,0.9894745,0.98539734,0.91732895
32,32,KBY15_IMG_30438-24111.png,0.95407796,3989,61163,97,287,0.9328812,0.9762604,0.99532956,0.9941406,0.9121884
33,33,KBY15_IMG_19836-16416.png,0.91812706,1755,63468,120,193,0.900924,0.936,0.9969683,0.995224,0.84864604
34,34,KBY15_IMG_13680-22401.png,0.9455363,7361,57327,42,806,0.90131015,0.99432665,0.98613524,0.98706055,0.8966988
35,35,KBY15_IMG_23085-9234.png,0.95317847,2504,62786,72,174,0.9350261,0.9720497,0.9972363,0.99624634,0.91054547
36,36,KBY15_IMG_22743-9576.png,0.93401796,3638,61384,59,455,0.8888346,0.9840411,0.99264216,0.992157,0.87620425
37,37,KBY15_IMG_10773-3420.png,0.8598167,4502,59566,455,1013,0.8163191,0.90821064,0.98327804,0.9776001,0.75410384
38,38,KBY15_IMG_13680-20520.png,0.9635036,792,64684,16,44,0.94736844,0.980198,0.9993202,0.9990845,0.92957747
39,39,KBY15_IMG_20007-23598.png,0.83367527,4877,58713,313,1633,0.74915516,0.9396917,0.9729394,0.9703064,0.7147882
40,40,KBY15_IMG_10773-2907.png,nan,0,65534,2,0,nan,0.0,1.0,0.9999695,0.0
41,41,KBY15_IMG_7011-16245.png,0.94752014,6247,58597,250,442,0.93392134,0.96152073,0.9925134,0.9894409,0.9002738
42,42,KBY15_IMG_7011-9918.png,0.9608495,16468,47726,440,902,0.94807136,0.9739768,0.98145103,0.9795227,0.92464906
43,43,KBY15_IMG_3591-14877.png,0.9120821,2578,62461,454,43,0.98359406,0.85026383,0.99931204,0.9924164,0.83837396
44,44,KBY15_IMG_3078-16929.png,0.42408824,1250,60891,182,3213,0.28008068,0.872905,0.94987833,0.9481964,0.26910657
45,45,KBY15_IMG_3249-14706.png,0.9492754,262,65246,15,13,0.95272726,0.94584835,0.9998008,0.99957275,0.9034483
46,46,KBY15_IMG_14877-3420.png,0.9395823,12169,51802,277,1288,0.90428776,0.97774386,0.9757393,0.97612,0.8860492
47,47,KBY15_IMG_23256-18468.png,0.95031023,16849,46925,522,1240,0.93145007,0.9699499,0.97425514,0.973114,0.9053248
48,48,KBY15_IMG_7353-16929.png,0.71872544,5030,56569,11,3926,0.56163466,0.9978179,0.93510205,0.93992615,0.5609457
49,49,KBY15_IMG_6669-16587.png,0.94023,6253,58488,262,533,0.9214559,0.9597851,0.9909693,0.98786926,0.887202
50,50,KBY15_IMG_19836-16074.png,0.94213736,7555,57053,184,744,0.9103506,0.9762243,0.98712736,0.98583984,0.89060473
51,51,KBY15_IMG_14877-2394.png,0.9378349,7875,56617,395,649,0.92386204,0.952237,0.98866695,0.9840698,0.8829465
52,52,KBY15_IMG_12996-7353.png,0.9567558,2843,62436,131,126,0.9575615,0.9559516,0.997986,0.9960785,0.9170968
53,53,KBY15_IMG_14706-23085.png,0.9492575,8437,56197,152,750,0.9183629,0.98230296,0.9868299,0.9862366,0.9034158
54,54,KBY15_IMG_28044-13167.png,0.9148854,4751,59901,18,866,0.8458252,0.9962256,0.9857488,0.98651123,0.8431233
55,55,KBY15_IMG_17955-24453.png,0.937583,1412,63936,85,103,0.9320132,0.9432198,0.9983916,0.99713135,0.8825
56,56,KBY15_IMG_28215-22059.png,0.92876023,6675,57837,157,867,0.88504374,0.9770199,0.985231,0.984375,0.8669957
57,57,KBY15_IMG_27018-15903.png,0.9494695,4519,60536,165,316,0.9346432,0.9647737,0.99480706,0.9926605,0.9038
58,58,KBY15_IMG_15048-2736.png,0.90915054,6930,57221,3,1382,0.83373433,0.9995673,0.9764176,0.9788666,0.83343357
59,59,KBY15_IMG_7695-10089.png,0.960223,10163,54531,1,841,0.92357326,0.9999016,0.98481184,0.9871521,0.92348933
60,60,KBY15_IMG_12825-21546.png,0.86552465,6063,57589,1268,616,0.90777063,0.8270359,0.9894167,0.97125244,0.7629294
61,61,KBY15_IMG_19665-15903.png,0.5855962,496,64338,99,603,0.45131937,0.83361346,0.99071467,0.98928833,0.41402337
62,62,KBY15_IMG_10431-4617.png,0.9488092,10259,54170,382,725,0.9339949,0.96410114,0.986793,0.9831085,0.9026043
63,63,KBY15_IMG_11286-4617.png,0.8708088,6272,57403,1025,836,0.882386,0.85953134,0.98564535,0.9716034,0.77117914
64,64,KBY15_IMG_16416-4446.png,0.9430555,4074,60970,272,220,0.9487657,0.9374137,0.99640465,0.9924927,0.892247
65,65,KBY15_IMG_10602-3078.png,0.8492855,3150,61268,16,1102,0.74082786,0.9949463,0.9823313,0.9829407,0.7380506
66,66,KBY15_IMG_27873-13167.png,0.95408684,5673,59317,97,449,0.926658,0.9831889,0.9924874,0.9916687,0.91220456
67,67,KBY15_IMG_28557-22914.png,0.97179013,1843,63586,57,50,0.9735869,0.97,0.9992143,0.9983673,0.9451282
68,68,KBY15_IMG_12825-21204.png,0.9429066,1635,63703,173,25,0.98493975,0.90431416,0.9996077,0.99697876,0.89198035
69,69,KBY15_IMG_7182-16587.png,0.9277471,7396,56988,273,879,0.8937764,0.96440214,0.98481,0.9824219,0.86523163
70,70,KBY15_IMG_30267-12825.png,0.9753051,10229,54789,135,383,0.9639088,0.9869741,0.9930581,0.99209595,0.9518005
71,71,KBY15_IMG_10944-4959.png,0.9738103,13107,51724,66,639,0.95351374,0.99498975,0.9877967,0.98924255,0.94895744
72,72,KBY15_IMG_29241-23769.png,0.40186915,43,65365,128,0,1.0,0.25146198,1.0,0.9980469,0.25146198
73,73,KBY15_IMG_15219-2052.png,0.9208958,6723,57658,195,960,0.8750488,0.97181267,0.9836228,0.9823761,0.8533892
74,74,KBY15_IMG_6840-16416.png,0.9215174,7227,57078,14,1217,0.855874,0.99806654,0.9791234,0.98121643,0.8544573
75,75,KBY15_IMG_27873-12996.png,0.8370144,15273,44315,4390,1558,0.90743273,0.77673805,0.9660367,0.9092407,0.7197116
76,76,KBY15_IMG_28728-11970.png,0.93066794,9544,54570,589,833,0.9197263,0.9418731,0.9849647,0.978302,0.87032646
77,77,KBY15_IMG_29241-22914.png,0.89161503,7050,56772,394,1320,0.8422939,0.9470715,0.9772774,0.97384644,0.8044272
78,78,KBY15_IMG_27702-11457.png,0.8961351,8011,55668,1008,849,0.90417606,0.8882359,0.98497796,0.9716644,0.811816
79,79,KBY15_IMG_15732-2907.png,0.94820803,4339,60723,34,440,0.90793055,0.992225,0.99280614,0.99276733,0.90151674
80,80,KBY15_IMG_2565-17613.png,0.92930716,6586,57948,184,818,0.88951916,0.9728213,0.9860804,0.9847107,0.86794937
81,81,KBY15_IMG_23769-19323.png,0.2857143,1,65530,5,0,1.0,0.16666667,1.0,0.9999237,0.16666667
82,82,KBY15_IMG_14877-2565.png,0.6497396,998,63462,62,1014,0.49602386,0.9415094,0.9842732,0.98358154,0.48119575
83,83,KBY15_IMG_15561-2565.png,nan,0,65328,11,197,0.0,0.0,0.99699354,0.9968262,0.0
84,84,KBY15_IMG_19836-22743.png,0.5238095,44,65412,80,0,1.0,0.3548387,1.0,0.9987793,0.3548387
85,85,KBY15_IMG_2907-14706.png,0.9524941,4411,60685,271,169,0.96310043,0.94211876,0.99722284,0.99328613,0.90929705
86,86,KBY15_IMG_9405-5301.png,nan,0,65244,2,290,0.0,0.0,0.99557483,0.99554443,0.0
87,87,KBY15_IMG_29070-11970.png,0.9455373,11007,53261,10,1258,0.89743173,0.99909234,0.9769255,0.98065186,0.8967006
88,88,KBY15_IMG_29412-22914.png,0.93947124,6449,58256,188,643,0.9093345,0.97167397,0.989083,0.98731995,0.8858516
89,89,KBY15_IMG_7524-8550.png,0.6233766,24,65483,29,0,1.0,0.4528302,1.0,0.9995575,0.4528302
90,90,KBY15_IMG_13851-22401.png,0.9149388,1721,63495,9,311,0.8469488,0.9947977,0.99512583,0.9951172,0.8432141
91,91,KBY15_IMG_17955-24624.png,0.92901164,2035,63190,3,308,0.8685446,0.99852794,0.99514943,0.9952545,0.8674339
92,92,KBY15_IMG_14364-22743.png,0.9444872,7367,57303,366,500,0.9364434,0.9526704,0.99134994,0.9867859,0.89481354
93,93,KBY15_IMG_30951-21717.png,0.9554867,4937,60139,179,281,0.946148,0.9650117,0.9953492,0.99298096,0.91476744
94,94,KBY15_IMG_31806-22230.png,0.95569634,21949,41552,401,1634,0.9307128,0.98205817,0.9621637,0.96894836,0.9151518
95,95,KBY15_IMG_3933-13167.png,0.91945535,1992,63195,9,340,0.8542024,0.99550223,0.99464864,0.9946747,0.8509184
96,96,KBY15_IMG_6669-9918.png,0.92607903,2800,62289,14,433,0.86606866,0.99502486,0.99309653,0.9931793,0.8623345
97,97,KBY15_IMG_11970-4446.png,0.89196223,2741,62131,12,652,0.8078397,0.9956411,0.989615,0.98986816,0.8049927
98,98,KBY15_IMG_16074-21717.png,0.70475835,1881,62079,480,1096,0.63184416,0.7966963,0.98265135,0.97595215,0.5441134
99,99,KBY15_IMG_15390-22743.png,0.94064164,7139,57496,141,760,0.9037853,0.9806319,0.98695415,0.98625183,0.88793534
100,100,KBY15_IMG_3762-13509.png,0.3713476,1900,57203,61,6372,0.22969052,0.9688934,0.8997719,0.9018402,0.22800912
101,101,KBY15_IMG_14877-22572.png,0.95987755,2823,62477,134,102,0.9651282,0.9546838,0.99837005,0.9963989,0.9228506
102,102,KBY15_IMG_3078-17613.png,0.98536706,4074,61341,16,105,0.9748744,0.996088,0.9982912,0.9981537,0.9711561
103,103,KBY15_IMG_12654-21204.png,0.94361484,3665,61433,106,332,0.9169377,0.97189075,0.9946248,0.99331665,0.89324886
104,104,KBY15_IMG_10773-10773.png,nan,0,65267,11,258,0.0,0.0,0.9960626,0.9958954,0.0
105,105,KBY15_IMG_15390-2736.png,nan,0,65516,20,0,nan,0.0,1.0,0.9996948,0.0
106,106,KBY15_IMG_7353-16074.png,0.9414523,6826,57861,538,311,0.9564243,0.9269419,0.99465376,0.9870453,0.8893811
107,107,KBY15_IMG_9918-13338.png,0.71536523,852,64006,10,668,0.5605263,0.9883991,0.9896713,0.98965454,0.5568628
108,108,KBY15_IMG_13509-22572.png,0.9131075,620,64798,8,110,0.84931505,0.9872612,0.9983053,0.99819946,0.8401084
109,109,KBY15_IMG_29241-12825.png,0.9570301,1637,63752,40,107,0.9386468,0.9761479,0.99832445,0.99775696,0.91760087
110,110,KBY15_IMG_9918-3762.png,0.8527957,6810,56375,11,2340,0.7442623,0.99838734,0.9601465,0.9641266,0.7433686
111,111,KBY15_IMG_7353-17100.png,0.9406175,594,64867,16,59,0.90964776,0.9737705,0.99909127,0.9988556,0.88789237
112,112,KBY15_IMG_15048-3591.png,0.89077216,473,64947,5,111,0.8099315,0.98953974,0.9982938,0.99823,0.803056
113,113,KBY15_IMG_28044-12312.png,0.92786616,3383,61627,36,490,0.87348306,0.9894706,0.9921117,0.9919739,0.86543876
114,114,KBY15_IMG_12825-21888.png,0.9607787,3356,61906,32,242,0.9327404,0.9905549,0.9961061,0.9958191,0.9245179
115,115,KBY15_IMG_30438-23940.png,0.9356368,6905,57681,352,598,0.9202986,0.9514951,0.989739,0.98550415,0.87905794
116,116,KBY15_IMG_29070-12483.png,0.93527305,2218,63011,237,70,0.9694056,0.90346235,0.99889034,0.99531555,0.8784158
117,117,KBY15_IMG_17955-25650.png,nan,0,65503,33,0,nan,0.0,1.0,0.99949646,0.0
118,118,KBY15_IMG_20349-15561.png,0.96697277,3528,61767,95,146,0.9602613,0.97377867,0.99764186,0.99632263,0.9360573
119,119,KBY15_IMG_12825-10602.png,0.9195904,2739,62318,2,477,0.8516791,0.9992703,0.99240386,0.99269104,0.8511498
120,120,KBY15_IMG_14364-3420.png,0.77779865,2074,62277,11,1174,0.6385468,0.9947242,0.9814975,0.98191833,0.6363915
121,121,KBY15_IMG_29070-12996.png,0.9642266,16024,48323,410,779,0.9536392,0.9750517,0.9841351,0.9818573,0.9309243
122,122,KBY15_IMG_7524-9063.png,0.93968934,21930,40791,84,2731,0.8892583,0.99618423,0.93725014,0.9570465,0.88623965
123,123,KBY15_IMG_32490-23256.png,0.91654944,3910,60914,125,587,0.8694685,0.9690211,0.99045545,0.98913574,0.8459541
124,124,KBY15_IMG_28386-22059.png,0.95887715,3416,61827,36,257,0.9300299,0.9895713,0.99586046,0.9955292,0.921003
125,125,KBY15_IMG_22914-9405.png,0.92451423,1237,64097,17,185,0.86990154,0.9864434,0.99712205,0.9969177,0.85962474
126,126,KBY15_IMG_27360-27189.png,0.96913034,8759,56219,5,553,0.9406143,0.99942946,0.9902593,0.9914856,0.9401095
127,127,KBY15_IMG_31977-22230.png,0.894486,6570,57416,401,1149,0.8511465,0.942476,0.9803808,0.9763489,0.8091133
128,128,KBY15_IMG_24624-17955.png,0.94433725,3181,61980,189,186,0.94475794,0.9439169,0.997008,0.99427795,0.8945444
129,129,KBY15_IMG_13338-21888.png,0.95732737,15861,48261,60,1354,0.9213477,0.9962314,0.9727099,0.9784241,0.9181476
130,130,KBY15_IMG_12996-21375.png,0.6717528,1717,62141,758,920,0.6511187,0.6937374,0.9854109,0.97439575,0.50574374
131,131,KBY15_IMG_28728-11457.png,0.9276049,4113,60781,256,386,0.91420317,0.94140536,0.9936894,0.99020386,0.8649842
132,132,KBY15_IMG_12483-21033.png,0.8841486,3606,60985,81,864,0.80671144,0.9780309,0.9860305,0.98558044,0.79235333
133,133,KBY15_IMG_11115-10773.png,0.9507369,4709,60339,121,367,0.92769897,0.9749482,0.9939545,0.9925537,0.9060997
134,134,KBY15_IMG_11115-4446.png,0.8914373,1166,64086,116,168,0.87406296,0.9095164,0.9973854,0.9956665,0.80413795
135,135,KBY15_IMG_7866-16758.png,0.93687123,6426,58244,4,862,0.8817234,0.9993779,0.98541605,0.9867859,0.8812397
