,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
78,78,KBY15_IMG_27702-11457.png,0.9588454,17439,46600,392,1105,0.940412,0.97801584,0.9768368,0.9771576,0.9209442
79,79,KBY15_IMG_15732-2907.png,0.84856355,4903,58883,287,1463,0.77018535,0.9447014,0.97575647,0.9732971,0.73696077
80,80,KBY15_IMG_2565-17613.png,0.94799304,4393,60661,289,193,0.95791537,0.93827426,0.9968285,0.99264526,0.90112823
81,81,KBY15_IMG_23769-19323.png,0.88976383,226,65254,31,25,0.90039843,0.8793774,0.99961704,0.9991455,0.8014184
82,82,KBY15_IMG_14877-2565.png,0.94812554,10281,54130,360,765,0.9307442,0.9661686,0.9860643,0.98283386,0.9013677
83,83,KBY15_IMG_15561-2565.png,nan,0,65340,11,185,0.0,0.0,0.99717665,0.9970093,0.0
84,84,KBY15_IMG_19836-22743.png,0.9884901,13097,52134,76,229,0.98281556,0.9942306,0.9956267,0.99534607,0.97724223
85,85,KBY15_IMG_2907-14706.png,0.9171627,2696,62353,57,430,0.86244404,0.9792953,0.993151,0.99256897,0.8469997
86,86,KBY15_IMG_9405-5301.png,0.9641002,4176,61049,193,118,0.9725198,0.95582515,0.99807084,0.9952545,0.9306887
87,87,KBY15_IMG_29070-11970.png,0.943543,5699,59155,71,611,0.9031696,0.987695,0.9897768,0.9895935,0.8931202
88,88,KBY15_IMG_29412-22914.png,0.7248792,3001,60257,64,2214,0.5754554,0.97911906,0.96455956,0.9652405,0.5684789
89,89,KBY15_IMG_7524-8550.png,0.9164807,4724,59951,45,816,0.85270756,0.99056405,0.98657167,0.9868622,0.84583706
90,90,KBY15_IMG_13851-22401.png,0.92902315,6610,57916,647,363,0.9479421,0.9108447,0.9937713,0.9845886,0.86745405
91,91,KBY15_IMG_17955-24624.png,0.9302201,5219,59534,110,673,0.88577735,0.97935826,0.9888219,0.98805237,0.8695435
92,92,KBY15_IMG_14364-22743.png,0.9453195,6872,57869,61,734,0.9034972,0.9912015,0.98747504,0.98786926,0.89630884
93,93,KBY15_IMG_30951-21717.png,0.4907395,1868,59791,93,3784,0.33050248,0.9525752,0.94047976,0.9408417,0.3251523
94,94,KBY15_IMG_31806-22230.png,0.9370234,3318,61772,369,77,0.9773196,0.8999186,0.99875504,0.9931946,0.881509
95,95,KBY15_IMG_3933-13167.png,0.95319724,4949,60101,167,319,0.93944573,0.96735734,0.9947203,0.9925842,0.91057956
96,96,KBY15_IMG_6669-9918.png,0.962141,1474,63946,23,93,0.94065094,0.98463595,0.99854773,0.99823,0.92704403
97,97,KBY15_IMG_11970-4446.png,0.9811665,10237,54906,127,266,0.9746739,0.98774606,0.9951787,0.9940033,0.96302915
98,98,KBY15_IMG_16074-21717.png,0.9423831,4686,60277,144,429,0.91612905,0.97018635,0.99293315,0.9912567,0.8910439
99,99,KBY15_IMG_15390-22743.png,0.92973816,9534,54561,599,842,0.9188512,0.9408862,0.98480225,0.9780121,0.8687016
100,100,KBY15_IMG_3762-13509.png,0.7507246,1036,63812,24,664,0.6094118,0.9773585,0.98970157,0.98950195,0.60092807
101,101,KBY15_IMG_14877-22572.png,0.91182226,7223,56916,18,1379,0.8396884,0.9975141,0.97634447,0.9786835,0.83793503
102,102,KBY15_IMG_3078-17613.png,0.967667,2499,62870,77,90,0.96523756,0.9701087,0.9985705,0.9974518,0.93735933
103,103,KBY15_IMG_12654-21204.png,0.88641423,597,64786,39,114,0.83966243,0.9386792,0.99824345,0.9976654,0.796
104,104,KBY15_IMG_10773-10773.png,0.92938495,2040,63186,45,265,0.88503253,0.9784173,0.99582356,0.9952698,0.8680851
105,105,KBY15_IMG_15390-2736.png,0.9280453,7371,57022,63,1080,0.8722045,0.9915254,0.981412,0.9825592,0.86575055
106,106,KBY15_IMG_7353-16074.png,0.9390142,3372,61726,121,317,0.9140689,0.9653593,0.99489063,0.99331665,0.8850394
107,107,KBY15_IMG_9918-13338.png,0.9415953,8464,56022,125,925,0.90148044,0.9854465,0.98375684,0.9839783,0.88963634
108,108,KBY15_IMG_13509-22572.png,0.8984675,3752,60936,594,254,0.9365951,0.8633226,0.995849,0.98706055,0.8156522
109,109,KBY15_IMG_29241-12825.png,0.915166,6683,57614,235,1004,0.8693899,0.96603066,0.9828721,0.98109436,0.8436001
110,110,KBY15_IMG_9918-3762.png,0.93730104,6331,58358,166,681,0.9028808,0.97444975,0.98846525,0.9870758,0.88200057
111,111,KBY15_IMG_7353-17100.png,0.9564499,11003,53531,14,988,0.91760486,0.9987292,0.98187786,0.9847107,0.9165348
112,112,KBY15_IMG_15048-3591.png,0.9618579,2837,62474,120,105,0.96431,0.95941836,0.9983221,0.9965668,0.9265186
113,113,KBY15_IMG_28044-12312.png,0.25,1,65529,5,1,0.5,0.16666667,0.99998474,0.99990845,0.14285715
114,114,KBY15_IMG_12825-21888.png,0.96297365,3342,61937,77,180,0.94889265,0.9774788,0.99710226,0.9960785,0.92859125
115,115,KBY15_IMG_30438-23940.png,0.9238147,6742,57682,904,208,0.970072,0.8817682,0.996407,0.9830322,0.8584161
116,116,KBY15_IMG_29070-12483.png,0.9575156,6367,58604,63,502,0.926918,0.9902022,0.99150676,0.9913788,0.9184939
117,117,KBY15_IMG_17955-25650.png,0.92937154,4895,59897,115,629,0.88613325,0.9770459,0.98960775,0.98864746,0.8680617
118,118,KBY15_IMG_20349-15561.png,0.90507054,7961,55905,186,1484,0.84287983,0.9771695,0.97414136,0.9745178,0.8266016
119,119,KBY15_IMG_12825-10602.png,0.9668452,3339,61968,49,180,0.9488491,0.9855372,0.9971037,0.99650574,0.9358184
120,120,KBY15_IMG_14364-3420.png,0.9199016,6730,57634,91,1081,0.8616054,0.9866589,0.981589,0.9821167,0.85168314
121,121,KBY15_IMG_29070-12996.png,0.9509869,7179,57617,101,639,0.9182655,0.98612636,0.9890312,0.9887085,0.90655386
122,122,KBY15_IMG_7524-9063.png,0.84549934,944,64247,338,7,0.9926393,0.73634946,0.99989104,0.9947357,0.73235065
123,123,KBY15_IMG_32490-23256.png,0.6744186,29,65479,24,4,0.8787879,0.5471698,0.9999389,0.99957275,0.50877196
124,124,KBY15_IMG_28386-22059.png,0.9641551,1977,63412,24,123,0.94142854,0.988006,0.99806404,0.99775696,0.93079096
125,125,KBY15_IMG_22914-9405.png,0.9376511,7369,57187,34,946,0.8862297,0.9954073,0.983727,0.9850464,0.8826207
126,126,KBY15_IMG_27360-27189.png,0.93356484,2150,63080,133,173,0.92552733,0.9417433,0.997265,0.9953308,0.87540716
127,127,KBY15_IMG_31977-22230.png,0.93020886,2739,62386,2,409,0.87007624,0.9992703,0.99348676,0.99372864,0.8695238
128,128,KBY15_IMG_24624-17955.png,0.93965614,8035,56469,235,797,0.90975994,0.971584,0.9860825,0.9842529,0.88618064
129,129,KBY15_IMG_13338-21888.png,0.9552704,3983,61180,103,270,0.9365154,0.97479194,0.9956062,0.9943085,0.91437095
130,130,KBY15_IMG_12996-21375.png,0.93695474,7572,56945,167,852,0.8988604,0.978421,0.98525876,0.9844513,0.8813875
131,131,KBY15_IMG_28728-11457.png,0.96758324,8850,56093,169,424,0.9542808,0.9812618,0.99249786,0.99095154,0.93720216
132,132,KBY15_IMG_12483-21033.png,0.6973527,1462,62805,1013,256,0.8509895,0.59070706,0.99594045,0.9806366,0.53533506
133,133,KBY15_IMG_11115-10773.png,0.96017516,3508,61737,115,176,0.95222586,0.9682583,0.9971573,0.9955597,0.9234009
134,134,KBY15_IMG_11115-4446.png,0.9343797,2798,62345,16,377,0.88125986,0.99431413,0.99398935,0.9940033,0.8768411
135,135,KBY15_IMG_7866-16758.png,0.5989305,112,65274,142,8,0.93333334,0.44094488,0.99987745,0.9977112,0.4274809
