,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
86,86,DZKN15_IMG_1026-7011.png,0.7691945,27746,21139,1311,15340,0.64396787,0.9548818,0.5794841,0.7459259,0.62495214
87,87,DZKN15_IMG_8550-4275.png,0.9666184,13682,50909,35,910,0.9376371,0.99744844,0.98243886,0.98558044,0.93539345
88,88,DZK15_IMG_7695-2907.png,0.9513151,18446,45202,58,1830,0.9097455,0.9968656,0.9610903,0.9711914,0.90715057
89,89,DZK15_IMG_5130-11457.png,0.8308497,5715,57494,157,2170,0.7247939,0.97326297,0.96362966,0.9644928,0.7106441
90,90,KBY15_IMG_14535-22914.png,0.8780124,32443,24078,2112,6903,0.82455647,0.93888,0.77718604,0.862442,0.782551
91,91,DZK15_IMG_2394-10431.png,0.89477897,5030,59323,11,1172,0.8110287,0.9978179,0.9806265,0.98194885,0.8095928
92,92,KBY15_IMG_7524-17271.png,0.8716602,24386,33969,1670,5511,0.81566715,0.9359073,0.86041033,0.89042664,0.7725156
93,93,KBY15_IMG_7695-15903.png,0.9695994,10238,54656,173,469,0.9561969,0.98338294,0.9914921,0.99020386,0.94099265
94,94,KBY15_IMG_15048-2223.png,0.59474534,2773,58984,292,3487,0.44297126,0.90473086,0.9441821,0.94233704,0.42322955
95,95,DZK15_IMG_4275-4275.png,0.8570702,3373,61038,180,945,0.7811487,0.9493386,0.9847539,0.98283386,0.74988884
96,96,DZK15_IMG_6498-3420.png,0.91393226,1699,63517,31,289,0.8546278,0.98208094,0.99547064,0.9951172,0.8415057
97,97,DZK15_IMG_4104-12996.png,0.92659795,5081,59650,248,557,0.9012061,0.9534622,0.9907486,0.9877167,0.8632348
98,98,DZK15_IMG_3591-4275.png,0.81773764,24268,30450,4927,5891,0.8046686,0.8312382,0.8378966,0.8349304,0.6916719
99,99,DZK15_IMG_2907-12825.png,0.94684565,6101,58750,0,685,0.8990569,1.0,0.9884748,0.9895477,0.8990569
100,100,DZK15_IMG_2565-5643.png,0.895887,3997,60610,721,208,0.95053506,0.847181,0.99657995,0.9858246,0.8114089
101,101,DZK15_IMG_7011-5472.png,0.7186626,16572,35989,4944,8031,0.6735764,0.77021754,0.8175602,0.8020172,0.5608691
102,102,DZK15_IMG_5301-3420.png,0.7779851,417,64881,74,164,0.7177281,0.84928715,0.99747866,0.9963684,0.6366412
103,103,KBY15_IMG_11970-3762.png,0.9607765,4850,60290,266,130,0.9738956,0.9480063,0.9978484,0.9939575,0.92451394
104,104,DZK15_IMG_2565-11115.png,0.8588431,8804,53838,527,2367,0.7881121,0.9435216,0.95788634,0.95584106,0.7526073
105,105,DZK15_IMG_6156-3078.png,0.841917,19061,39317,5497,1661,0.9198437,0.77616256,0.95946604,0.8907776,0.7269919
106,106,KBY15_IMG_30438-24111.png,0.932578,16792,46316,144,2284,0.8802684,0.9914974,0.9530041,0.96295166,0.87367326
107,107,DZK15_IMG_1539-12483.png,0.81871647,4803,58606,310,1817,0.7255287,0.9393702,0.9699287,0.96754456,0.6930736
108,108,KBY15_IMG_19836-16416.png,0.9624465,3934,61295,152,155,0.9620934,0.9627998,0.99747765,0.99531555,0.9276114
109,109,KBY15_IMG_13680-22401.png,0.90964156,1802,63376,3,355,0.83541954,0.9983379,0.9944297,0.99453735,0.8342593
110,110,DZK15_IMG_6156-1710.png,0.8651985,38266,15346,1670,10254,0.78866446,0.9581831,0.59945315,0.8180542,0.7624228
111,111,DZK15_IMG_4275-9918.png,0.8984394,27720,31549,1759,4508,0.8601216,0.9403304,0.87497574,0.90437317,0.81560594
112,112,KBY15_IMG_23085-9234.png,0.15262778,106,64253,2,1175,0.082747854,0.9814815,0.9820413,0.9820404,0.08261886
113,113,DZK15_IMG_2907-10944.png,0.772881,19887,33961,4038,7650,0.722192,0.8312226,0.81615436,0.8216553,0.62983376
114,114,DZK15_IMG_2907-3762.png,0.8403924,1756,63113,119,548,0.7621528,0.93653333,0.9913919,0.9898224,0.72472143
115,115,DZK15_IMG_2394-11799.png,0.822246,3844,60030,502,1160,0.76818544,0.8844915,0.9810427,0.9746399,0.6981475
116,116,DZK15_IMG_2736-9747.png,0.79993504,2463,61841,404,828,0.74840474,0.85908616,0.98678774,0.9812012,0.66657645
117,117,DZK15_IMG_7353-6327.png,0.9549556,13812,50421,685,618,0.9571726,0.95274884,0.9878916,0.9801178,0.9137942
118,118,DZK15_IMG_5643-3933.png,0.9759273,16642,48073,266,555,0.96772695,0.98426783,0.98858684,0.98747253,0.9529863
119,119,DZK15_IMG_3591-9405.png,0.9219331,248,65246,6,36,0.87323946,0.97637796,0.99944854,0.99935913,0.8551724
120,120,DZK15_IMG_1368-10602.png,nan,0,65269,2,265,0.0,0.0,0.9959563,0.9959259,0.0
121,121,DZK15_IMG_5472-4446.png,0.9402283,7291,57318,378,549,0.9299745,0.95071065,0.9905127,0.9858551,0.8871988
122,122,DZK15_IMG_2565-5130.png,0.9640326,11016,53698,1,821,0.93064123,0.9999092,0.984941,0.9874573,0.9305626
123,123,KBY15_IMG_22743-9576.png,0.88471544,30785,26728,4740,3283,0.9036339,0.86657286,0.89060676,0.87757874,0.79326427
124,124,DZK15_IMG_4104-9405.png,0.9622883,3381,61890,71,194,0.94573426,0.9794322,0.9968752,0.9959564,0.9273176
125,125,KBY15_IMG_10773-3420.png,0.92922044,31961,28706,1014,3855,0.8923665,0.9692494,0.8816068,0.92570496,0.867798
126,126,DZK15_IMG_8721-4446.png,0.93214095,15062,48281,44,2149,0.875138,0.99708724,0.9573865,0.9665375,0.8729064
127,127,KBY15_IMG_13680-20520.png,0.90203667,6289,57881,17,1349,0.8233831,0.99730414,0.97722435,0.9791565,0.82155454
128,128,KBY15_IMG_20007-23598.png,0.8868242,36938,19170,2534,6894,0.84271765,0.9358026,0.73549724,0.85614014,0.7966613
129,129,KBY15_IMG_10773-2907.png,0.7089189,14502,39125,4785,7124,0.6705817,0.75190544,0.84596425,0.8182831,0.5490894
130,130,DZK15_IMG_5301-1368.png,0.8194255,26474,27394,868,10800,0.7102538,0.96825397,0.71723306,0.82196045,0.6940905
131,131,KBY15_IMG_7011-16245.png,0.88150245,4999,59193,9,1335,0.78923273,0.99820286,0.9779441,0.9794922,0.7881129
132,132,DZK15_IMG_4788-4446.png,0.88792944,19641,40937,905,4053,0.828944,0.9559525,0.9099133,0.9243469,0.7984471
133,133,DZKN15_IMG_6840-4617.png,0.8537479,28058,27865,1508,8105,0.77587587,0.9489955,0.77467334,0.85331726,0.74481696
134,134,DZK15_IMG_5985-8550.png,0.9427743,3575,61527,122,312,0.91973245,0.96700025,0.99495465,0.9933777,0.8917436
135,135,KBY15_IMG_7011-9918.png,0.8866741,35052,21524,1542,7418,0.8253355,0.95786196,0.7436943,0.86328125,0.79641914
136,136,DZK15_IMG_4104-1710.png,0.97255015,3295,62055,93,93,0.97255015,0.97255015,0.99850357,0.99716187,0.94656706
137,137,DZK15_IMG_7353-6156.png,0.93125755,29729,31418,945,3444,0.8961806,0.96919215,0.9012105,0.9330292,0.8713582
138,138,DZK15_IMG_1881-6156.png,0.7535305,4829,57548,0,3159,0.6045318,1.0,0.9479632,0.9517975,0.6045318
139,139,DZK15_IMG_6840-9063.png,0.8698716,10368,52066,2405,697,0.93700856,0.8117122,0.98679,0.95266724,0.7697105
140,140,DZKN15_IMG_2565-6498.png,0.90659463,35063,23248,837,6388,0.84589034,0.9766852,0.78445137,0.88975525,0.82914776
141,141,DZK15_IMG_7011-7353.png,0.83532053,3538,60603,92,1303,0.73084074,0.9746556,0.97895193,0.978714,0.71721065
142,142,DZK15_IMG_5472-3420.png,0.87705797,24612,34024,3988,2912,0.8942014,0.86055946,0.92116094,0.89471436,0.7810358
143,143,DZK15_IMG_5814-5814.png,0.967482,1681,63742,88,25,0.98534584,0.9502544,0.9996079,0.99827576,0.93701226
144,144,DZKN15_IMG_6840-2736.png,0.71041197,4087,58117,409,2923,0.58302426,0.90903026,0.9521134,0.9491577,0.5508829
145,145,DZK15_IMG_6156-4446.png,0.9233779,7080,57281,653,522,0.93133384,0.9155567,0.9909693,0.9820709,0.857662
146,146,DZKN15_IMG_2052-4275.png,0.877222,34470,21417,3166,6483,0.84169656,0.9158784,0.7676344,0.85276794,0.781296
147,147,KBY15_IMG_3591-14877.png,0.8891215,31009,26793,1308,6426,0.82834244,0.95952594,0.80655646,0.8819885,0.80037683
148,148,DZK15_IMG_4275-2565.png,0.93659943,975,64429,90,42,0.9587021,0.91549295,0.9993485,0.99798584,0.8807588
149,149,DZKN15_IMG_1881-5472.png,0.93793,6135,58589,380,432,0.93421656,0.94167304,0.99268055,0.98760986,0.883115
150,150,KBY15_IMG_3078-16929.png,0.8118734,26845,26250,3289,9152,0.74575657,0.8908542,0.7414835,0.8101654,0.6833223
151,151,KBY15_IMG_3249-14706.png,0.903135,17645,44106,643,3142,0.84884787,0.96484035,0.9334998,0.9422455,0.82337844
152,152,DZK15_IMG_4617-10260.png,0.18060863,638,59109,1013,4776,0.11784263,0.38643247,0.9252407,0.91166687,0.09926871
153,153,DZK15_IMG_2394-4959.png,0.89818996,35902,21495,1925,6214,0.85245514,0.94911045,0.77574074,0.8758087,0.8151949
154,154,KBY15_IMG_14877-3420.png,0.95496094,8513,56220,71,732,0.9208221,0.9917288,0.9871471,0.9877472,0.91380423
155,155,KBY15_IMG_23256-18468.png,0.9360465,2093,63157,190,96,0.95614433,0.9167762,0.9984823,0.995636,0.8797814
156,156,DZK15_IMG_3249-11115.png,0.95961565,7390,57524,349,273,0.96437424,0.9549037,0.9952766,0.99050903,0.92236644
157,157,DZK15_IMG_3762-4959.png,0.9131307,31172,28433,2057,3874,0.88945955,0.9380962,0.8800879,0.9095001,0.8401477
158,158,DZK15_IMG_5472-2907.png,0.87975854,27247,30841,3361,4087,0.8695666,0.8901921,0.88298786,0.88635254,0.7853293
159,159,KBY15_IMG_7353-16929.png,0.91957337,35090,24308,1469,4669,0.88256747,0.95981836,0.8388722,0.90634155,0.8511206
160,160,DZK15_IMG_3591-11799.png,0.51540166,1280,61849,2407,0,1.0,0.3471657,1.0,0.9632721,0.3471657
161,161,KBY15_IMG_6669-16587.png,0.9453734,3816,61279,171,270,0.9339207,0.9571106,0.9956133,0.9932709,0.89640594
162,162,KBY15_IMG_19836-16074.png,0.7524016,7284,53458,1986,2808,0.7217598,0.7857605,0.9500942,0.92684937,0.60308
163,163,DZK15_IMG_7524-3762.png,0.9676211,2839,62507,135,55,0.9809952,0.9546066,0.9991209,0.99710083,0.937273
164,164,DZKN15_IMG_8721-5130.png,0.8115648,34793,14586,10798,5359,0.8665322,0.763155,0.7313111,0.75346375,0.68288517
165,165,KBY15_IMG_14877-2394.png,0.8414617,9222,52839,1734,1741,0.8411931,0.84173054,0.96810186,0.9469757,0.7263133
166,166,KBY15_IMG_12996-7353.png,0.912555,26439,34030,1383,3684,0.8777014,0.95029116,0.90231746,0.9226837,0.8391735
167,167,KBY15_IMG_14706-23085.png,0.9096793,30920,28476,844,5296,0.85376626,0.973429,0.8431837,0.90631104,0.8343227
168,168,KBY15_IMG_28044-13167.png,0.9506695,13596,50529,566,845,0.94148606,0.9600339,0.983552,0.97846985,0.9059772
169,169,DZK15_IMG_1881-7011.png,0.004723418,45,46527,39,18925,0.0023721666,0.53571427,0.7108568,0.7106323,0.0023672997
170,170,DZK15_IMG_3933-12654.png,0.54621077,1182,62390,70,1894,0.38426527,0.9440895,0.970537,0.97003174,0.3757152
171,171,KBY15_IMG_17955-24453.png,0.5833334,133,65213,33,157,0.4586207,0.8012048,0.9975983,0.99710083,0.4117647
172,172,DZKN15_IMG_6840-3933.png,0.82329094,33503,17651,1423,12959,0.7210839,0.9592567,0.5766416,0.7805481,0.6996554
173,173,DZK15_IMG_5643-11970.png,0.6097453,15886,29315,1158,19177,0.4530702,0.9320582,0.6045327,0.6897125,0.43858534
174,174,DZK15_IMG_7353-1710.png,0.8419106,36187,15759,2409,11181,0.7639546,0.9375842,0.5849666,0.79263306,0.72698236
175,175,DZK15_IMG_4617-1710.png,0.88689274,2419,62500,613,4,0.99834913,0.7978232,0.999936,0.9905853,0.79677206
176,176,KBY15_IMG_28215-22059.png,0.84040517,33433,19405,7387,5311,0.8629207,0.8190348,0.78511894,0.8062439,0.7247404
177,177,DZK15_IMG_6669-5814.png,0.75546116,6934,54113,5,4484,0.60728675,0.99927944,0.9234773,0.9315033,0.6070209
178,178,DZK15_IMG_5472-10944.png,0.79644656,23758,29634,2606,9538,0.7135392,0.9011531,0.7565098,0.81469727,0.66174585
179,179,DZK15_IMG_6156-4104.png,0.92445457,36907,22597,1106,4926,0.8822461,0.9709047,0.8210224,0.907959,0.8595216
180,180,KBY15_IMG_27018-15903.png,0.9820279,10218,54944,146,228,0.97817343,0.9859128,0.9958675,0.9942932,0.9646903
181,181,KBY15_IMG_15048-2736.png,0.7659243,20135,33094,1716,10591,0.6553082,0.92146814,0.7575598,0.8122101,0.62064606
182,182,KBY15_IMG_7695-10089.png,0.4711111,53,65364,118,1,0.9814815,0.30994153,0.9999847,0.9981842,0.30813953
183,183,KBY15_IMG_12825-21546.png,0.80783147,24117,29945,1432,10042,0.70602185,0.94395083,0.7488684,0.82492065,0.6776151
184,184,KBY15_IMG_19665-15903.png,0.5942736,1401,62222,2,1911,0.42300725,0.9985745,0.97020257,0.97080994,0.42275196
185,185,DZK15_IMG_3762-9918.png,0.86045057,24044,33693,2098,5701,0.8083375,0.919746,0.85528255,0.8809967,0.7550796
186,186,DZKN15_IMG_1881-5814.png,0.17872676,226,63233,572,1505,0.13056037,0.283208,0.97675246,0.9683075,0.09813287
187,187,DZK15_IMG_5814-1368.png,0.9134204,37036,21479,1895,5126,0.8784213,0.95132416,0.8073295,0.89286804,0.8406383
188,188,KBY15_IMG_10431-4617.png,0.8425224,29340,25228,646,10322,0.7397509,0.9784566,0.7096484,0.8326416,0.7278952
189,189,KBY15_IMG_11286-4617.png,0.8642593,35757,18547,2595,8637,0.8054467,0.9323373,0.68227637,0.8286133,0.76096535
190,190,DZK15_IMG_3249-7866.png,0.95709056,10461,54137,541,397,0.9634371,0.9508271,0.9927201,0.98568726,0.9177121
191,191,DZK15_IMG_4788-9918.png,0.8125961,6606,55883,617,2430,0.7310757,0.91457844,0.9583283,0.95350647,0.68434685
192,192,DZK15_IMG_1710-4788.png,0.92791414,15228,47942,1,2365,0.86557156,0.9999343,0.9529886,0.9638977,0.8655223
193,193,DZKN15_IMG_5130-3249.png,0.8088889,7371,54682,107,3376,0.6858658,0.98569137,0.94185126,0.94685364,0.6791045
194,194,KBY15_IMG_16416-4446.png,0.7798567,24925,26539,1963,12109,0.6730302,0.9269934,0.68668497,0.7852783,0.63915175
195,195,DZK15_IMG_4959-1710.png,0.92974335,8132,56175,985,244,0.9708691,0.8919601,0.9956752,0.98124695,0.86871064
196,196,DZK15_IMG_4788-5643.png,0.97807825,10128,54954,36,418,0.9603641,0.9964581,0.9924511,0.9930725,0.95709693
197,197,DZK15_IMG_1710-2907.png,0.95377195,7314,57513,120,589,0.92547137,0.9838579,0.9898627,0.9891815,0.9116291
198,198,DZK15_IMG_5814-6840.png,0.94624835,6892,57861,41,742,0.90280324,0.99408627,0.98733854,0.98805237,0.89798045
199,199,DZK15_IMG_2907-10431.png,0.91499037,33205,26161,2720,3450,0.90587914,0.9242867,0.88348925,0.9058533,0.8433016
200,200,KBY15_IMG_10602-3078.png,0.44084036,3588,52846,1741,7361,0.32770115,0.67329705,0.8777385,0.8611145,0.28274232
201,201,DZK15_IMG_2907-7182.png,0.7331443,5040,56827,3472,197,0.96238303,0.59210527,0.9965453,0.9440155,0.5787117
202,202,DZK15_IMG_1881-5301.png,0.68229854,1033,63541,3,959,0.5185743,0.9971042,0.9851318,0.98532104,0.5177945
203,203,DZKN15_IMG_4788-3249.png,0.8834114,8960,54211,717,1648,0.84464556,0.9259068,0.97049713,0.96391296,0.79117
204,204,DZK15_IMG_3078-10089.png,0.8938988,33624,23930,3159,4823,0.8745546,0.91411793,0.83226097,0.87820435,0.8081527
