,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
33,33,DZK15_IMG_2223-2736.png,0.8601119,4304,59832,719,681,0.86339015,0.85685843,0.9887462,0.9786377,0.7545582
34,34,KBY15_IMG_9747-4104.png,0.75242436,2638,61162,229,1507,0.6364294,0.92012554,0.97595304,0.97351074,0.6031093
35,35,DZK15_IMG_3591-6156.png,0.7944401,26920,24685,951,12980,0.67468673,0.9658785,0.655383,0.7874298,0.6589802
36,36,DZK15_IMG_3078-4446.png,0.7077126,8075,50791,81,6589,0.5506683,0.9900687,0.885169,0.8982239,0.54764324
37,37,DZK15_IMG_4788-9234.png,0.9495698,10375,54059,627,475,0.9562212,0.9430104,0.99128985,0.9831848,0.90398186
38,38,KBY15_IMG_29583-12483.png,0.8666856,35096,19643,2631,8166,0.8112431,0.93026215,0.7063541,0.83525085,0.76473534
39,39,DZKN15_IMG_6669-3249.png,nan,0,65514,20,2,0.0,0.0,0.9999695,0.9996643,0.0
40,40,DZK15_IMG_2736-11286.png,0.810201,4273,59261,944,1058,0.80153817,0.8190531,0.9824599,0.9694519,0.6809562
41,41,DZK15_IMG_3762-7182.png,0.785983,24964,26977,4231,9364,0.72721976,0.8550779,0.7423296,0.79255676,0.64742345
42,42,DZKN15_IMG_5814-4788.png,0.9865338,8315,56994,59,168,0.9801957,0.9929544,0.997061,0.99653625,0.97342545
43,43,DZK15_IMG_5301-2394.png,0.8468481,24302,32444,1247,7543,0.76313394,0.95119184,0.8113637,0.86587524,0.7343769
44,44,DZK15_IMG_2223-9576.png,0.93490565,23626,38620,97,3193,0.88094264,0.9959111,0.9236362,0.9497986,0.87776786
45,45,KBY15_IMG_12825-7695.png,0.82598,28213,25435,1773,10115,0.7360937,0.94087243,0.71547115,0.8186035,0.70354855
46,46,DZK15_IMG_4788-8721.png,0.83286285,32308,20261,845,12122,0.72716635,0.9745121,0.6256678,0.8021393,0.7135947
47,47,DZK15_IMG_8550-4959.png,0.9206975,2798,62256,44,438,0.8646477,0.98451793,0.9930137,0.99264526,0.8530488
48,48,DZK15_IMG_4104-7353.png,0.64541316,496,64495,99,446,0.52653927,0.83361346,0.99313223,0.99168396,0.47646493
49,49,DZK15_IMG_1368-6327.png,0.95084137,10029,54470,612,425,0.9593457,0.9424866,0.99225795,0.98417664,0.9062895
50,50,DZKN15_IMG_6156-4104.png,0.9339739,6026,58658,489,363,0.9431836,0.92494243,0.99384964,0.9869995,0.87612677
51,51,DZK15_IMG_5814-3078.png,0.9694032,1600,63835,77,24,0.9852217,0.9540847,0.9996242,0.99845886,0.94062316
52,52,KBY15_IMG_14877-22743.png,0.7569546,2585,61291,238,1422,0.64512104,0.9156925,0.97732526,0.9746704,0.6089517
53,53,DZK15_IMG_4959-2907.png,0.8667053,4493,59661,67,1315,0.7735882,0.98530704,0.97843415,0.97891235,0.764766
54,54,KBY15_IMG_14193-3249.png,0.9312486,2025,63212,13,286,0.87624407,0.9936212,0.9954959,0.9954376,0.87134254
55,55,KBY15_IMG_20178-22914.png,0.9536132,7370,57449,77,640,0.92009985,0.98966026,0.98898244,0.98905945,0.91133916
56,56,KBY15_IMG_8037-16416.png,0.8408469,36716,14921,7897,6002,0.8594972,0.8229888,0.71313864,0.7879181,0.7253976
57,57,KBY15_IMG_19836-15903.png,0.92645967,8743,55405,80,1308,0.8698637,0.99093276,0.9769365,0.9788208,0.8629948
58,58,DZK15_IMG_3249-13509.png,0.96365106,1193,64253,61,29,0.9762684,0.95135564,0.99954885,0.9986267,0.9298519
59,59,KBY15_IMG_23256-18810.png,0.78198004,10762,48773,1262,4739,0.69427776,0.89504325,0.91144043,0.908432,0.6420092
60,60,DZK15_IMG_4617-5301.png,0.9372001,6641,58005,723,167,0.97547,0.90181965,0.9971292,0.9864197,0.8818218
61,61,DZK15_IMG_3420-3249.png,0.84661406,3113,61295,53,1075,0.7433142,0.9832596,0.9827641,0.9827881,0.734025
62,62,DZK15_IMG_6840-4617.png,0.72952795,20232,30302,1619,13383,0.6018742,0.92590725,0.6936477,0.77108765,0.5742181
63,63,DZK15_IMG_1197-8208.png,0.7526262,18270,35256,5655,6355,0.74192894,0.76363635,0.847276,0.81674194,0.6033686
64,64,KBY15_IMG_20520-23085.png,0.9319371,8010,56356,1107,63,0.9921962,0.8785785,0.99888337,0.9821472,0.872549
65,65,DZK15_IMG_4446-2565.png,0.8621789,2299,62502,733,2,0.9991308,0.7582454,0.999968,0.9887848,0.75774556
66,66,KBY15_IMG_12483-21717.png,0.8798393,33067,23437,1038,7994,0.80531406,0.96956456,0.74566513,0.8621826,0.7854581
67,67,KBY15_IMG_10602-3762.png,0.023833169,108,56581,0,8847,0.012060301,1.0,0.8647827,0.8650055,0.012060301
68,68,DZKN15_IMG_8379-4959.png,0.8696093,28281,28774,3289,5192,0.84488994,0.8958188,0.84714127,0.8705902,0.7692998
69,69,DZKN15_IMG_7182-4275.png,0.7834274,14229,43440,4922,2945,0.8285199,0.7429899,0.93650967,0.8799591,0.6439627
70,70,KBY15_IMG_32661-24282.png,0.92457455,6981,57416,8,1131,0.8605769,0.99885535,0.9806822,0.98262024,0.85972905
71,71,DZK15_IMG_3420-8892.png,0.96214896,2758,62561,199,18,0.99351585,0.93270206,0.99971235,0.99668884,0.9270588
72,72,DZK15_IMG_4788-11628.png,0.9144793,31844,27736,1131,4825,0.86841744,0.9657013,0.8518166,0.90911865,0.84243387
73,73,KBY15_IMG_30096-12654.png,0.7811946,23828,28360,1368,11980,0.6654379,0.94570565,0.70302427,0.7963257,0.64095116
74,74,DZK15_IMG_2736-14022.png,0.9704936,1809,63617,91,19,0.98960614,0.9521053,0.99970144,0.99832153,0.94267845
75,75,KBY15_IMG_27702-27189.png,0.79490024,17925,38361,976,8274,0.6841864,0.9483625,0.8225796,0.8588562,0.6596136
76,76,KBY15_IMG_28557-24111.png,0.5805951,16830,24391,214,24101,0.41117978,0.9874443,0.5029902,0.62898254,0.4090412
77,77,DZK15_IMG_3420-12483.png,0.8316895,32297,20167,1839,11233,0.74194807,0.94612724,0.64226115,0.8005371,0.71187377
78,78,DZK15_IMG_3420-5814.png,0.83477455,25873,29421,4006,6236,0.80578655,0.8659259,0.8251115,0.8437195,0.7164059
79,79,DZK15_IMG_2223-11457.png,0.85380423,25939,30714,4735,4148,0.86213315,0.84563476,0.88101655,0.8644562,0.7449027
80,80,DZK15_IMG_3420-8721.png,0.9282209,15227,47954,2,2353,0.86615473,0.9998687,0.95322716,0.96406555,0.8660562
81,81,DZK15_IMG_7182-3762.png,0.8521275,11165,50496,302,3573,0.7575655,0.97366357,0.93391776,0.9408722,0.74235374
82,82,DZK15_IMG_4275-4446.png,0.93425965,42229,17364,465,5478,0.8851741,0.98910856,0.7601786,0.909317,0.8766296
83,83,KBY15_IMG_13509-22401.png,nan,0,65530,0,6,0.0,nan,0.99990845,0.99990845,0.0
84,84,DZK15_IMG_4788-11115.png,0.8940908,10561,52473,468,2034,0.83850735,0.95756644,0.9626837,0.9618225,0.8084667
85,85,KBY15_IMG_7011-10431.png,0.83821917,8764,53389,567,2816,0.7568221,0.9392348,0.9498977,0.9483795,0.72149503
86,86,DZKN15_IMG_1026-7011.png,0.8200623,8960,52644,1996,1936,0.8223201,0.81781673,0.96452916,0.94000244,0.69500464
87,87,DZKN15_IMG_8550-4275.png,0.85277355,4712,59197,478,1149,0.80395836,0.9078998,0.9809598,0.97517395,0.7433349
88,88,DZK15_IMG_7695-2907.png,0.8800947,12643,49448,2136,1309,0.90617836,0.8554706,0.97421044,0.9474335,0.78586525
89,89,DZK15_IMG_5130-11457.png,0.9580305,7316,57579,118,523,0.9332823,0.984127,0.99099857,0.9902191,0.919442
90,90,KBY15_IMG_14535-22914.png,nan,0,64318,11,1207,0.0,0.0,0.98157954,0.9814148,0.0
91,91,DZK15_IMG_2394-10431.png,0.44606486,1774,59356,187,4219,0.296012,0.9046405,0.93363744,0.9327698,0.28705502
92,92,KBY15_IMG_7524-17271.png,0.93007547,14598,48743,193,2002,0.8793976,0.98695153,0.96054786,0.96650696,0.86929077
93,93,KBY15_IMG_7695-15903.png,0.6198112,4793,54863,6,5874,0.4493297,0.99874973,0.90328795,0.9102783,0.4490771
94,94,KBY15_IMG_15048-2223.png,0.73824203,5690,55811,182,3853,0.59624857,0.96900547,0.9354217,0.9384308,0.58509
95,95,DZK15_IMG_4275-4275.png,0.7122855,3383,59420,1423,1310,0.72086084,0.7039118,0.97842914,0.9582977,0.5531393
96,96,DZK15_IMG_6498-3420.png,0.7433168,20882,30232,5533,8889,0.70142084,0.7905357,0.7727819,0.77993774,0.59149104
97,97,DZK15_IMG_4104-12996.png,0.88491166,15624,45848,5,4059,0.79378146,0.9996801,0.91866875,0.9379883,0.7935798
98,98,DZK15_IMG_3591-4275.png,0.8632535,30696,25115,3244,6481,0.8256718,0.90441954,0.7948791,0.8516083,0.7594072
99,99,DZK15_IMG_2907-12825.png,0.827598,24290,31126,411,9709,0.7144328,0.983361,0.76223826,0.84558105,0.7058995
100,100,DZK15_IMG_2565-5643.png,0.7798455,2221,62061,826,428,0.8384296,0.72891366,0.9931508,0.9808655,0.6391367
101,101,DZK15_IMG_7011-5472.png,0.81794196,5425,57696,1872,543,0.90901476,0.74345624,0.99067634,0.96315,0.69196427
102,102,DZK15_IMG_5301-3420.png,0.9010101,5798,58464,26,1248,0.82287824,0.99553573,0.9790997,0.9805603,0.81985295
103,103,KBY15_IMG_11970-3762.png,0.9687684,3288,62036,84,128,0.9625293,0.97508895,0.99794096,0.99676514,0.93942857
104,104,DZK15_IMG_2565-11115.png,0.86349696,34362,20310,2724,8140,0.8084796,0.9265491,0.713884,0.8342285,0.7597842
105,105,DZK15_IMG_6156-3078.png,0.90732497,1121,64186,210,19,0.98333335,0.8422239,0.99970406,0.99650574,0.83037037
106,106,KBY15_IMG_30438-24111.png,0.9782909,6016,59253,227,40,0.993395,0.96363926,0.9993254,0.9959259,0.9575044
107,107,DZK15_IMG_1539-12483.png,0.33881167,402,63565,89,1480,0.21360256,0.81873727,0.9772465,0.97605896,0.20395738
108,108,KBY15_IMG_19836-16416.png,0.84968185,38720,13116,1216,12484,0.7561909,0.96955127,0.51234376,0.7909546,0.73864937
109,109,KBY15_IMG_13680-22401.png,0.9775944,16471,48310,437,318,0.981059,0.97415423,0.99346054,0.9884796,0.9561709
110,110,DZK15_IMG_6156-1710.png,0.96306425,2816,62504,158,58,0.97981906,0.9468729,0.9990729,0.9967041,0.9287599
111,111,DZK15_IMG_4275-9918.png,0.6738436,14553,36895,276,13812,0.5130619,0.9813878,0.7276116,0.7850342,0.50811774
112,112,KBY15_IMG_23085-9234.png,0.98517984,4055,61359,35,87,0.9789957,0.99144256,0.99858415,0.9981384,0.9707924
113,113,DZK15_IMG_2907-10944.png,0.9573293,11958,52512,488,578,0.95389277,0.96079063,0.98911285,0.98373413,0.9181511
114,114,DZK15_IMG_2907-3762.png,0.6727926,842,63875,20,799,0.51310176,0.9767981,0.98764575,0.98750305,0.50692356
115,115,DZK15_IMG_2394-11799.png,0.84922963,37178,15157,903,12298,0.75143504,0.97628736,0.55206704,0.7985687,0.73796624
116,116,DZK15_IMG_2736-9747.png,0.95638466,2730,62557,11,238,0.9198113,0.9959869,0.99620986,0.99620056,0.9164149
117,117,DZK15_IMG_7353-6327.png,0.86265683,17634,42287,654,4961,0.7804381,0.9642388,0.8950009,0.9143219,0.75848424
118,118,DZK15_IMG_5643-3933.png,0.8926404,18242,42906,0,4388,0.8060981,1.0,0.9072187,0.93304443,0.8060981
119,119,DZK15_IMG_3591-9405.png,0.9335911,4829,60020,0,687,0.87545323,1.0,0.98868334,0.9895172,0.87545323
120,120,DZK15_IMG_1368-10602.png,0.85844636,24555,32883,259,7839,0.75801075,0.98956233,0.80749965,0.8764343,0.7519983
121,121,DZK15_IMG_5472-4446.png,0.8897232,31518,26205,1476,6337,0.8325981,0.95526457,0.80526704,0.8807831,0.8013526
122,122,DZK15_IMG_2565-5130.png,0.74367946,956,63921,6,653,0.5941579,0.99376297,0.9898876,0.98994446,0.5919505
123,123,KBY15_IMG_22743-9576.png,0.810556,6619,55823,712,2382,0.7353627,0.90287817,0.9590757,0.9527893,0.6814578
124,124,DZK15_IMG_4104-9405.png,0.75156885,17126,37088,1184,10138,0.62815434,0.9353359,0.7853301,0.82724,0.60201067
125,125,KBY15_IMG_10773-3420.png,0.9057813,8758,54956,189,1633,0.8428448,0.9788756,0.9711428,0.9721985,0.8277883
126,126,DZK15_IMG_8721-4446.png,0.94324064,5833,59001,7,695,0.89353555,0.99880135,0.98835766,0.98928833,0.8925784
127,127,KBY15_IMG_13680-20520.png,0.91799134,4360,60397,13,766,0.85056573,0.9970272,0.9874761,0.9881134,0.84841406
128,128,KBY15_IMG_20007-23598.png,0.9002959,37261,20022,2211,6042,0.86047155,0.9439856,0.76818603,0.8740692,0.81867117
129,129,KBY15_IMG_10773-2907.png,0.7843032,23424,29228,4727,8157,0.7417118,0.8320841,0.7818109,0.80340576,0.6451471
130,130,DZK15_IMG_5301-1368.png,0.5912409,10287,41025,1068,13156,0.43880904,0.9059445,0.75718427,0.782959,0.41968912
131,131,KBY15_IMG_7011-16245.png,0.95400864,3433,61772,190,141,0.9605484,0.9475573,0.9977226,0.99494934,0.91206163
132,132,DZK15_IMG_4788-4446.png,0.93924534,4120,60883,179,354,0.92087615,0.9583624,0.9942192,0.99186707,0.88545024
133,133,DZKN15_IMG_6840-4617.png,0.78600705,13998,43916,704,6918,0.6692484,0.95211536,0.86390996,0.8836975,0.64745605
134,134,DZK15_IMG_5985-8550.png,0.9260732,36685,22994,1328,4529,0.89011014,0.9650646,0.8354467,0.9106293,0.8623243
135,135,KBY15_IMG_7011-9918.png,0.8590916,25317,31914,2744,5561,0.81990415,0.90221304,0.85160774,0.87327576,0.7529891
136,136,DZK15_IMG_4104-1710.png,0.97175384,15963,48645,471,457,0.9721681,0.9713399,0.99069285,0.98583984,0.9450595
137,137,DZK15_IMG_7353-6156.png,0.7584352,21287,30689,6974,6586,0.763714,0.75322884,0.82331324,0.7930908,0.61087036
138,138,DZK15_IMG_1881-6156.png,0.00038767201,4,44904,80,20548,0.00019462826,0.04761905,0.68606,0.6852417,0.0001938736
139,139,DZK15_IMG_6840-9063.png,0.6468085,152,65218,14,152,0.5,0.91566265,0.99767476,0.99746704,0.4779874
140,140,DZKN15_IMG_2565-6498.png,0.8689366,32334,23448,995,8759,0.7868493,0.9701461,0.7280405,0.8511658,0.7682475
141,141,DZK15_IMG_7011-7353.png,0.94790494,5486,59447,9,594,0.9023026,0.9983621,0.99010676,0.99079895,0.90096897
142,142,DZK15_IMG_5472-3420.png,0.8744252,27857,29678,2751,5250,0.8414233,0.91012156,0.8496908,0.8779144,0.7768699
143,143,DZK15_IMG_5814-5814.png,0.9777876,11005,54031,12,488,0.9575394,0.9989108,0.991049,0.9923706,0.95654064
144,144,DZKN15_IMG_6840-2736.png,0.9267192,12722,50802,347,1665,0.88427055,0.97344863,0.9682658,0.9692993,0.8634451
145,145,DZK15_IMG_6156-4446.png,0.5679565,1776,61058,65,2637,0.4024473,0.9646931,0.95859957,0.95877075,0.39660564
146,146,DZKN15_IMG_2052-4275.png,nan,0,65530,2,4,0.0,0.0,0.99993896,0.99990845,0.0
147,147,KBY15_IMG_3591-14877.png,0.53880215,3225,56790,1001,4520,0.4163977,0.763133,0.9262763,0.9157562,0.36874
148,148,DZK15_IMG_4275-2565.png,0.81731695,21607,34270,5918,3741,0.85241437,0.78499544,0.9015811,0.85261536,0.6910702
149,149,DZKN15_IMG_1881-5472.png,0.71620804,3566,59144,64,2762,0.56352717,0.9823691,0.95538396,0.95687866,0.5578849
150,150,KBY15_IMG_3078-16929.png,0.911109,28443,31543,1553,3997,0.8767879,0.94822645,0.88753515,0.9153137,0.8367311
151,151,KBY15_IMG_3249-14706.png,0.8561368,1702,63262,173,399,0.8100904,0.9077333,0.99373245,0.991272,0.7484609
152,152,DZK15_IMG_4617-10260.png,0.029721957,31,63481,18,2006,0.015218458,0.63265306,0.969368,0.9691162,0.015085158
153,153,DZK15_IMG_2394-4959.png,0.8525788,35920,17194,2804,9618,0.7887918,0.92759013,0.64128,0.8104553,0.7430392
154,154,KBY15_IMG_14877-3420.png,0.6728468,8855,48070,93,8518,0.509699,0.9896066,0.84947336,0.86860657,0.506985
155,155,KBY15_IMG_23256-18468.png,0.9101731,1682,63522,48,284,0.85554427,0.97225434,0.995549,0.9949341,0.83515394
156,156,DZK15_IMG_3249-11115.png,0.9677981,2780,62571,34,151,0.94848174,0.98791754,0.99759257,0.9971771,0.9376054
157,157,DZK15_IMG_3762-4959.png,0.9106098,545,64884,91,16,0.9714795,0.8569182,0.9997535,0.9983673,0.8358896
158,158,DZK15_IMG_5472-2907.png,0.87018913,1334,63804,236,162,0.89171124,0.84968156,0.9974674,0.993927,0.7702079
159,159,KBY15_IMG_7353-16929.png,0.91472083,1802,63398,3,333,0.8440281,0.9983379,0.99477494,0.99487305,0.8428438
160,160,DZK15_IMG_3591-11799.png,0.86928505,30355,26052,5170,3959,0.88462436,0.8544687,0.8680817,0.8607025,0.76879245
161,161,KBY15_IMG_6669-16587.png,0.9209717,17061,45547,2602,326,0.98125035,0.86767024,0.9928934,0.95532227,0.85351944
162,162,KBY15_IMG_19836-16074.png,0.39013746,894,61847,2793,2,0.99776787,0.24247356,0.99996763,0.9573517,0.2423421
163,163,DZK15_IMG_7524-3762.png,0.86958927,34554,20618,2203,8161,0.808943,0.94006586,0.7164252,0.8418579,0.76926845
164,164,DZKN15_IMG_8721-5130.png,0.7247278,28426,15516,1385,20209,0.5844762,0.9535406,0.4343177,0.6705017,0.5682927
165,165,KBY15_IMG_14877-2394.png,0.8574147,28831,27116,2456,7133,0.8016628,0.9215009,0.7917311,0.8536835,0.75041646
166,166,KBY15_IMG_12996-7353.png,0.807662,6662,55701,248,2925,0.6948993,0.96410996,0.95010746,0.95158386,0.6773767
167,167,KBY15_IMG_14706-23085.png,0.9704566,3252,62086,167,31,0.99055743,0.9511553,0.99950093,0.99697876,0.9426087
168,168,KBY15_IMG_28044-13167.png,0.87037367,39320,14504,1530,10182,0.79431134,0.9625459,0.5875395,0.82128906,0.77049696
169,169,DZK15_IMG_1881-7011.png,0.6163328,800,63740,0,996,0.4454343,1.0,0.98461443,0.98480225,0.4454343
170,170,DZK15_IMG_3933-12654.png,0.9678628,3358,61955,94,129,0.9630054,0.9727694,0.9979222,0.9965973,0.9377269
171,171,KBY15_IMG_17955-24453.png,0.88303024,35085,21156,1509,7786,0.81838536,0.9587637,0.7309792,0.85816956,0.7905588
172,172,DZKN15_IMG_6840-3933.png,0.32576802,1421,58233,1389,4493,0.2402773,0.505694,0.928371,0.9102478,0.19457757
173,173,DZK15_IMG_5643-11970.png,0.7578846,16581,38361,3389,7205,0.69709074,0.83029544,0.8418777,0.8383484,0.6101564
174,174,DZK15_IMG_7353-1710.png,0.85588616,13621,47328,876,3711,0.78588736,0.9395737,0.9272909,0.93000793,0.74807775
175,175,DZK15_IMG_4617-1710.png,0.6189377,268,64938,8,322,0.45423728,0.9710145,0.99506587,0.9949646,0.44816053
176,176,KBY15_IMG_28215-22059.png,0.79274505,22619,31090,3745,8082,0.73675126,0.8579502,0.7936792,0.8195343,0.65665096
177,177,DZK15_IMG_6669-5814.png,0.62696,8237,47497,1198,8604,0.48910397,0.87302595,0.84663373,0.85043335,0.45662177
178,178,DZK15_IMG_5472-10944.png,0.9710902,1394,64059,12,71,0.9515358,0.99146515,0.9988929,0.9987335,0.94380504
179,179,DZK15_IMG_6156-4104.png,0.85947144,34326,19985,1585,9640,0.78073967,0.9558631,0.6745992,0.8287201,0.75357294
180,180,KBY15_IMG_27018-15903.png,0.91705066,47163,9841,1978,6554,0.8779902,0.9597485,0.600244,0.869812,0.8468085
181,181,KBY15_IMG_15048-2736.png,0.89655167,104,65408,20,4,0.962963,0.83870965,0.99993885,0.9996338,0.8125
182,182,KBY15_IMG_7695-10089.png,0.91425514,35005,23965,1554,5012,0.87475324,0.95749336,0.82703525,0.8998108,0.84205335
183,183,KBY15_IMG_12825-21546.png,0.2,1,65527,5,3,0.25,0.16666667,0.9999542,0.9998779,0.11111111
184,184,KBY15_IMG_19665-15903.png,0.97716063,10204,54855,160,317,0.9698698,0.9845619,0.99425435,0.99272156,0.9553413
185,185,DZK15_IMG_3762-9918.png,0.8894299,6210,57782,59,1485,0.80701756,0.9905886,0.9749439,0.9764404,0.800877
186,186,DZKN15_IMG_1881-5814.png,0.93235815,7202,57289,467,578,0.9257069,0.9391055,0.9900116,0.98405457,0.87328726
187,187,DZK15_IMG_5814-1368.png,0.75840276,7920,52570,191,4855,0.61996084,0.97645175,0.9154549,0.92300415,0.61082834
188,188,KBY15_IMG_10431-4617.png,0.61237115,891,63517,0,1128,0.44130757,1.0,0.98255086,0.9827881,0.44130757
189,189,KBY15_IMG_11286-4617.png,0.7064439,148,65265,24,99,0.5991903,0.8604651,0.9984854,0.99812317,0.5461255
190,190,DZK15_IMG_3249-7866.png,0.88418406,33076,23795,3707,4958,0.869643,0.89921975,0.82756585,0.8677826,0.7924103
191,191,DZK15_IMG_4788-9918.png,0.9545698,3551,61647,146,192,0.94870424,0.9605085,0.99689513,0.9948425,0.9130882
192,192,DZK15_IMG_1710-4788.png,0.8912183,28269,30366,1210,5691,0.83242047,0.95895386,0.84216654,0.8946991,0.8037816
193,193,DZKN15_IMG_5130-3249.png,0.7280385,12100,44396,613,8427,0.5894675,0.95178163,0.8404672,0.86206055,0.57237464
194,194,KBY15_IMG_16416-4446.png,0.88101304,16071,45124,1582,2759,0.8534785,0.9103835,0.94238037,0.9337616,0.787331
195,195,DZK15_IMG_4959-1710.png,0.94406396,22329,40561,21,2625,0.89480644,0.9990604,0.93921643,0.95962524,0.89405406
196,196,DZK15_IMG_4788-5643.png,0.9530829,3362,61843,131,200,0.94385177,0.9624964,0.9967764,0.99494934,0.91037095
197,197,DZK15_IMG_1710-2907.png,0.6677732,2414,60720,0,2402,0.50124586,1.0,0.9619467,0.9633484,0.50124586
198,198,DZK15_IMG_5814-6840.png,0.92103577,5033,59640,8,855,0.8547894,0.998413,0.9858666,0.98683167,0.8536296
199,199,DZK15_IMG_2907-10431.png,0.70504385,12958,41736,2358,8484,0.604328,0.84604335,0.83106333,0.8345642,0.5444538
200,200,KBY15_IMG_10602-3078.png,0.93862003,2095,63167,188,86,0.96056855,0.9176522,0.99864036,0.9958191,0.8843394
201,201,DZK15_IMG_2907-7182.png,0.9791139,8696,56469,68,303,0.9663296,0.99224097,0.9946629,0.994339,0.95908237
202,202,DZK15_IMG_1881-5301.png,0.87066215,8317,54748,12,2459,0.77180773,0.99855924,0.95701575,0.96229553,0.7709492
203,203,DZKN15_IMG_4788-3249.png,0.94441336,4222,60817,460,37,0.9913125,0.9017514,0.999392,0.9924164,0.8946811
204,204,DZK15_IMG_3078-10089.png,0.40456587,1081,61273,711,2471,0.3043356,0.6032366,0.9612356,0.95144653,0.2535773
205,205,DZKN15_IMG_7866-5301.png,0.8647333,31069,24747,1248,8472,0.7857414,0.96138257,0.74496526,0.8516846,0.76170045
