,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
29,29,KBY15_IMG_7182-9918.png,0.7998129,23085,30895,5176,6380,0.78347194,0.81685007,0.8288397,0.82366943,0.66640687
30,30,KBY15_IMG_7524-9405.png,0.86793035,30654,25553,1110,8219,0.7885679,0.96505475,0.7566327,0.85765076,0.76667583
31,31,DZK15_IMG_3420-12312.png,0.89466816,32561,25308,768,6899,0.82516474,0.976957,0.78579193,0.88301086,0.80941135
32,32,DZK15_IMG_3933-10602.png,0.9662447,3206,62106,164,60,0.9816289,0.9513353,0.9990348,0.99658203,0.9346939
33,33,DZK15_IMG_2223-2736.png,0.8405625,25667,30132,1423,8314,0.75533384,0.9474714,0.7837486,0.8514252,0.7249746
34,34,KBY15_IMG_9747-4104.png,0.9915473,4047,61420,43,26,0.9936165,0.9894866,0.99957687,0.99894714,0.98323613
35,35,DZK15_IMG_3591-6156.png,0.8334593,24815,30804,2073,7844,0.7598212,0.9229024,0.7970399,0.8486786,0.7144708
36,36,DZK15_IMG_3078-4446.png,0.93871844,19454,43542,198,2342,0.8925491,0.98992467,0.9489582,0.9612427,0.884514
37,37,DZK15_IMG_4788-9234.png,0.8504366,34131,19400,795,11210,0.7527624,0.9772376,0.6337798,0.81681824,0.73979104
38,38,KBY15_IMG_29583-12483.png,0.8926294,29538,28892,1749,5357,0.8464823,0.9440982,0.8435867,0.89157104,0.8060801
39,39,DZKN15_IMG_6669-3249.png,0.74746674,2840,60777,24,1895,0.5997888,0.9916201,0.9697632,0.9707184,0.596764
40,40,DZK15_IMG_2736-11286.png,0.9805911,6088,59207,155,86,0.98607063,0.9751722,0.9985496,0.99632263,0.96192133
41,41,DZK15_IMG_3762-7182.png,0.8927538,16503,45068,8,3957,0.80659825,0.9995155,0.9192861,0.9394989,0.806283
42,42,DZKN15_IMG_5814-4788.png,0.93783826,6065,58667,450,354,0.9448512,0.93092865,0.99400216,0.98773193,0.8829524
43,43,DZK15_IMG_5301-2394.png,0.86969674,37380,16955,701,10500,0.78070176,0.9815919,0.617556,0.8290863,0.7694366
44,44,DZK15_IMG_2223-9576.png,0.9492127,8289,56360,322,565,0.936187,0.96260595,0.99007463,0.98646545,0.9033348
45,45,KBY15_IMG_12825-7695.png,0.8682225,33595,21743,3491,6707,0.83358145,0.90586746,0.7642531,0.84439087,0.76713175
46,46,DZK15_IMG_4788-8721.png,nan,0,65516,20,0,nan,0.0,1.0,0.9996948,0.0
47,47,DZK15_IMG_8550-4959.png,0.7619048,4248,58633,558,2097,0.66950357,0.88389516,0.96547014,0.9594879,0.61538464
48,48,DZK15_IMG_4104-7353.png,0.9030665,33469,24882,522,6663,0.8339729,0.984643,0.78877795,0.8903656,0.8232646
49,49,DZK15_IMG_1368-6327.png,0.6800574,474,64616,17,429,0.52491695,0.9653768,0.99340457,0.9931946,0.51521736
50,50,DZKN15_IMG_6156-4104.png,0.8859769,8046,55419,110,1961,0.80403715,0.986513,0.9658243,0.96839905,0.79529506
51,51,DZK15_IMG_5814-3078.png,nan,0,65503,33,0,nan,0.0,1.0,0.99949646,0.0
52,52,KBY15_IMG_14877-22743.png,0.9306221,7780,56596,490,670,0.9207101,0.9407497,0.9883002,0.9822998,0.8702461
53,53,DZK15_IMG_4959-2907.png,0.9083791,7193,56892,48,1403,0.83678454,0.99337107,0.9759328,0.9778595,0.8321379
54,54,KBY15_IMG_14193-3249.png,0.89733744,17289,44291,707,3249,0.84180546,0.9607135,0.93165755,0.93963623,0.81379145
55,55,KBY15_IMG_20178-22914.png,0.8812014,3286,61364,86,800,0.8042095,0.9744958,0.9871308,0.9864807,0.7876318
56,56,KBY15_IMG_8037-16416.png,0.9238644,47021,10765,2004,5746,0.8911062,0.9591229,0.6519896,0.8817444,0.85850173
57,57,KBY15_IMG_19836-15903.png,0.86040545,8552,54209,152,2623,0.76527965,0.9825368,0.9538464,0.95765686,0.7550101
58,58,DZK15_IMG_3249-13509.png,0.81464535,9434,51809,1522,2771,0.7729619,0.8610807,0.9492305,0.934494,0.68725866
59,59,KBY15_IMG_23256-18810.png,0.94706076,7290,57431,113,702,0.9121622,0.9847359,0.9879242,0.9875641,0.89944476
60,60,DZK15_IMG_4617-5301.png,0.8856551,19871,40534,656,4475,0.81619155,0.9680421,0.90057546,0.92170715,0.79477644
61,61,DZK15_IMG_3420-3249.png,nan,0,64254,1282,0,nan,0.0,1.0,0.98043823,0.0
62,62,DZK15_IMG_6840-4617.png,0.9282787,9060,55076,1073,327,0.9651646,0.89410836,0.99409777,0.9786377,0.8661568
63,63,DZK15_IMG_1197-8208.png,0.9606602,10476,54202,526,332,0.96928203,0.9521905,0.99391204,0.98690796,0.9242986
64,64,KBY15_IMG_20520-23085.png,0.90046406,6016,58190,481,849,0.8763292,0.92596585,0.98561966,0.9797058,0.8189491
65,65,DZK15_IMG_4446-2565.png,0.91839397,6336,58074,921,205,0.9686592,0.87308806,0.99648243,0.9828186,0.84910214
66,66,KBY15_IMG_12483-21717.png,0.7287636,14576,40110,4711,6139,0.7036447,0.7557422,0.867262,0.83444214,0.57327145
67,67,KBY15_IMG_10602-3762.png,0.86280715,3547,60861,799,329,0.9151187,0.8161528,0.9946233,0.9827881,0.7587166
68,68,DZKN15_IMG_8379-4959.png,0.5994632,4802,54317,5547,870,0.84661496,0.4640062,0.9842354,0.90208435,0.42802387
69,69,DZKN15_IMG_7182-4275.png,0.86027336,15546,44940,83,4967,0.75786084,0.99468935,0.9004749,0.9229431,0.75480676
70,70,KBY15_IMG_32661-24282.png,0.6209678,77,65365,94,0,1.0,0.4502924,1.0,0.9985657,0.4502924
71,71,DZK15_IMG_3420-8892.png,0.93383914,10092,54014,549,881,0.919712,0.9484071,0.98395115,0.97817993,0.8758896
72,72,DZK15_IMG_4788-11628.png,0.64584714,486,64517,109,424,0.53406596,0.81680673,0.993471,0.99186707,0.4769382
73,73,KBY15_IMG_30096-12654.png,0.9400108,6973,57673,16,874,0.88861984,0.9977107,0.98507184,0.9864197,0.8868117
74,74,DZK15_IMG_2736-14022.png,0.8809857,9116,53957,729,1734,0.84018433,0.92595226,0.9688639,0.9624176,0.78728735
75,75,KBY15_IMG_27702-27189.png,0.94549483,40132,20777,744,3883,0.91178006,0.9817986,0.84253854,0.9293976,0.89662415
76,76,KBY15_IMG_28557-24111.png,0.8257153,24776,30301,2350,8109,0.75341344,0.9133673,0.7888831,0.8404083,0.70316446
77,77,DZK15_IMG_3420-12483.png,0.86019456,4510,59560,7,1459,0.7555705,0.9984503,0.9760894,0.9776306,0.7546854
78,78,DZK15_IMG_3420-5814.png,0.6254819,3164,58583,51,3738,0.45841786,0.9841369,0.9400202,0.94218445,0.4550554
79,79,DZK15_IMG_2223-11457.png,0.7566847,17022,37567,1288,9659,0.6379821,0.9296559,0.79547286,0.83296204,0.6086024
80,80,DZK15_IMG_3420-8721.png,0.80194545,3875,59747,1026,888,0.81356287,0.79065496,0.985355,0.9707947,0.669373
81,81,DZK15_IMG_7182-3762.png,0.90828663,5749,58626,123,1038,0.84706056,0.97905314,0.9826026,0.98228455,0.8319826
82,82,DZK15_IMG_4275-4446.png,0.8563608,24560,32737,2605,5634,0.81340665,0.90410453,0.85317034,0.87428284,0.7488033
83,83,KBY15_IMG_13509-22401.png,0.72210354,10134,47602,1221,6579,0.60635436,0.8924703,0.87857366,0.88098145,0.56507194
84,84,DZK15_IMG_4788-11115.png,0.7382406,1028,63779,8,721,0.58776444,0.992278,0.9888217,0.98887634,0.5850882
85,85,KBY15_IMG_7011-10431.png,0.74272037,3724,59232,622,1958,0.655403,0.8568799,0.9680013,0.9606323,0.59073603
86,86,DZKN15_IMG_1026-7011.png,0.81233126,10830,49702,1855,3149,0.77473354,0.8537643,0.9404174,0.923645,0.6839712
87,87,DZKN15_IMG_8550-4275.png,0.8681906,13236,48281,474,3545,0.78874916,0.9654267,0.93159807,0.9386749,0.767082
88,88,DZK15_IMG_7695-2907.png,0.9239857,17674,44954,614,2294,0.88511616,0.9664261,0.95144767,0.95562744,0.8587115
89,89,DZK15_IMG_5130-11457.png,0.8669035,16964,43363,689,4520,0.78961086,0.9609698,0.90560323,0.92051697,0.7650746
90,90,KBY15_IMG_14535-22914.png,0.66566,9258,46978,177,9123,0.50367224,0.98124003,0.83738256,0.85809326,0.4988684
91,91,DZK15_IMG_2394-10431.png,0.63238823,6457,51572,3909,3598,0.6421681,0.6229018,0.9347834,0.8854523,0.46240333
92,92,KBY15_IMG_7524-17271.png,0.9535105,2010,63330,28,168,0.92286503,0.98626107,0.99735427,0.9970093,0.9111514
93,93,KBY15_IMG_7695-15903.png,0.9504056,6736,58097,85,618,0.9159641,0.98753846,0.9894746,0.9892731,0.905498
94,94,KBY15_IMG_15048-2223.png,0.9567312,16683,47344,688,821,0.95309645,0.9603938,0.98295444,0.9769745,0.91705143
95,95,DZK15_IMG_4275-4275.png,0.85112065,33818,19887,639,11192,0.75134414,0.98145515,0.6398854,0.81947327,0.7408267
96,96,DZK15_IMG_6498-3420.png,0.6742616,799,63965,1,771,0.5089172,0.99875,0.9880901,0.9882202,0.50859326
97,97,DZK15_IMG_4104-12996.png,0.87455827,990,64262,242,42,0.9593023,0.8035714,0.99934685,0.9956665,0.77708006
98,98,DZK15_IMG_3591-4275.png,0.9397984,23627,38882,96,2931,0.88963777,0.9959533,0.9299022,0.95381165,0.88643354
99,99,DZK15_IMG_2907-12825.png,0.8590471,19914,39087,623,5912,0.7710834,0.9696645,0.8686193,0.9002838,0.7529207
100,100,DZK15_IMG_2565-5643.png,0.8851895,27756,30580,2852,4348,0.86456513,0.9068217,0.87551534,0.8901367,0.7940268
101,101,DZK15_IMG_7011-5472.png,0.8147879,34811,14899,10780,5046,0.8733974,0.7635498,0.7470043,0.7585144,0.68746173
102,102,DZK15_IMG_5301-3420.png,0.75142086,11833,45874,880,6949,0.6300181,0.9307795,0.8684475,0.88053894,0.60182077
103,103,KBY15_IMG_11970-3762.png,0.90171194,13642,48920,774,2200,0.8611286,0.9463097,0.956964,0.95462036,0.8210159
104,104,DZK15_IMG_2565-11115.png,0.6909673,8625,49196,2313,5402,0.61488557,0.78853536,0.9010587,0.88227844,0.5278458
105,105,DZK15_IMG_6156-3078.png,0.76275474,7094,54029,138,4275,0.6239775,0.98091817,0.9266774,0.93266296,0.6164943
106,106,KBY15_IMG_30438-24111.png,nan,0,64868,11,657,0.0,0.0,0.9899733,0.9898071,0.0
107,107,DZK15_IMG_1539-12483.png,0.8043478,962,64106,207,261,0.78659034,0.82292557,0.99594516,0.9928589,0.6727273
108,108,KBY15_IMG_19836-16416.png,0.97119343,472,65036,6,22,0.9554656,0.9874477,0.99966186,0.99957275,0.944
109,109,KBY15_IMG_13680-22401.png,0.94152564,6344,58404,426,362,0.9460185,0.9370753,0.99384,0.9879761,0.88951206
110,110,DZK15_IMG_6156-1710.png,0.9272814,37018,22712,995,4811,0.8849841,0.97382474,0.82520074,0.9114075,0.86442184
111,111,DZK15_IMG_4275-9918.png,0.8721842,33607,22079,1794,8056,0.80663896,0.9493235,0.73266965,0.8497009,0.77333915
112,112,KBY15_IMG_23085-9234.png,0.9430285,5032,59896,499,109,0.9787979,0.9097812,0.9981835,0.99072266,0.89219856
113,113,DZK15_IMG_2907-10944.png,0.9605394,3846,61374,240,76,0.9806221,0.94126284,0.9987632,0.9951782,0.92407495
114,114,DZK15_IMG_2907-3762.png,0.88073397,192,65292,0,52,0.78688526,1.0,0.9992042,0.99920654,0.78688526
115,115,DZK15_IMG_2394-11799.png,0.85897845,15977,44313,833,4413,0.78357035,0.9504462,0.90943235,0.9199524,0.75281537
116,116,DZK15_IMG_2736-9747.png,0.87275726,10556,51902,247,2831,0.7885262,0.97713596,0.94827616,0.95303345,0.77424085
117,117,DZK15_IMG_7353-6327.png,0.886245,5773,58281,51,1431,0.80136037,0.9912431,0.97603494,0.9773865,0.7957271
118,118,DZK15_IMG_5643-3933.png,0.8238375,26584,27583,758,10611,0.7147197,0.9722771,0.7221815,0.8265228,0.7004453
119,119,DZK15_IMG_3591-9405.png,0.7477365,4790,57514,9,3223,0.5977786,0.9981246,0.9469351,0.9506836,0.59710795
120,120,DZK15_IMG_1368-10602.png,0.89833766,6296,57815,10,1415,0.8164959,0.9984142,0.9761101,0.9782562,0.8154384
121,121,DZK15_IMG_5472-4446.png,0.8893811,36337,20160,549,8490,0.8106052,0.9851163,0.7036649,0.8620758,0.80079776
122,122,DZK15_IMG_2565-5130.png,0.8974264,30495,28070,2499,4472,0.872108,0.92425895,0.8625776,0.893631,0.81393796
123,123,KBY15_IMG_22743-9576.png,0.958417,1671,63720,98,47,0.9726426,0.9446015,0.9992629,0.9977875,0.9201542
124,124,DZK15_IMG_4104-9405.png,0.6713875,4788,56061,325,4362,0.5232787,0.93643653,0.92780894,0.92848206,0.5053298
125,125,KBY15_IMG_10773-3420.png,0.89802635,1092,64196,239,9,0.99182564,0.82043576,0.9998598,0.9962158,0.8149254
126,126,DZK15_IMG_8721-4446.png,0.9702811,1812,63613,88,23,0.9874659,0.9536842,0.99963856,0.9983063,0.94227767
127,127,KBY15_IMG_13680-20520.png,0.8931789,1388,63816,182,150,0.90247077,0.8840764,0.997655,0.9949341,0.80697674
128,128,KBY15_IMG_20007-23598.png,0.77011496,1273,63503,487,273,0.8234153,0.72329545,0.9957194,0.9884033,0.62616825
129,129,KBY15_IMG_10773-2907.png,0.75376886,75,65412,49,0,1.0,0.6048387,1.0,0.9992523,0.6048387
130,130,DZK15_IMG_5301-1368.png,0.954856,3564,61635,207,130,0.9648078,0.9451074,0.99789524,0.9948578,0.9136119
131,131,KBY15_IMG_7011-16245.png,0.8136095,5225,57917,2106,288,0.94775987,0.7127268,0.995052,0.96347046,0.68578553
132,132,DZK15_IMG_4788-4446.png,0.6210274,3107,58637,59,3733,0.45423976,0.9813645,0.9401475,0.9421387,0.4503551
133,133,DZKN15_IMG_6840-4617.png,0.9745455,2814,62575,88,59,0.979464,0.9696761,0.999058,0.99775696,0.95035464
134,134,DZK15_IMG_5985-8550.png,0.9054915,3842,60892,193,609,0.8631768,0.9521685,0.9900977,0.98776245,0.82730407
135,135,KBY15_IMG_7011-9918.png,0.8935646,11594,51180,136,2626,0.8153305,0.9884058,0.95119506,0.9578552,0.8076066
136,136,DZK15_IMG_4104-1710.png,0.4623347,402,64199,0,935,0.30067316,1.0,0.985645,0.98573303,0.30067316
137,137,DZK15_IMG_7353-6156.png,0.84472847,2644,61920,543,429,0.860397,0.82962036,0.99311936,0.98516846,0.7311947
138,138,DZK15_IMG_1881-6156.png,0.90236986,6359,57801,1287,89,0.9861973,0.8316767,0.9984626,0.9790039,0.8221073
139,139,DZK15_IMG_6840-9063.png,nan,0,65513,23,0,nan,0.0,1.0,0.99964905,0.0
140,140,DZKN15_IMG_2565-6498.png,0.92351174,5065,59632,264,575,0.89804965,0.9504598,0.9904496,0.9871979,0.85789293
141,141,DZK15_IMG_7011-7353.png,0.90128565,5994,58229,136,1177,0.8358667,0.977814,0.9801872,0.9799652,0.8203093
142,142,DZK15_IMG_5472-3420.png,0.93431354,2923,62202,122,289,0.9100249,0.9599343,0.99537534,0.99372864,0.87672466
143,143,DZK15_IMG_5814-5814.png,0.91990846,7839,56332,272,1093,0.877631,0.9664653,0.98096645,0.97917175,0.85169494
144,144,DZKN15_IMG_6840-2736.png,0.8533193,23497,33961,4028,4050,0.8529785,0.8536603,0.89345187,0.8767395,0.7441647
145,145,DZK15_IMG_6156-4446.png,0.9266085,19456,42998,826,2256,0.8960943,0.95927423,0.95014805,0.9529724,0.8632532
146,146,DZKN15_IMG_2052-4275.png,0.89015067,29395,28886,1071,6184,0.8261896,0.9648461,0.82366693,0.8892975,0.80204636
147,147,KBY15_IMG_3591-14877.png,0.8140107,29131,23093,435,12877,0.69346315,0.98528713,0.64200723,0.796875,0.6863558
148,148,DZK15_IMG_4275-2565.png,0.87935203,8739,54399,209,2189,0.7996889,0.97664285,0.9613169,0.9634094,0.7846817
149,149,DZKN15_IMG_1881-5472.png,0.9267869,2133,63066,322,15,0.9930168,0.8688391,0.99976224,0.9948578,0.86356276
150,150,KBY15_IMG_3078-16929.png,0.8444535,25022,31296,1515,7703,0.7646142,0.9429099,0.8024821,0.8593445,0.7307827
151,151,KBY15_IMG_3249-14706.png,0.8219236,28905,24106,1434,11091,0.72269726,0.9527341,0.68488795,0.80888367,0.69768286
152,152,DZK15_IMG_4617-10260.png,0.89813495,6573,57472,174,1317,0.8330799,0.97421074,0.97759783,0.97724915,0.8151042
153,153,DZK15_IMG_2394-4959.png,0.90564114,28400,31218,1079,4839,0.854418,0.9633977,0.86579585,0.9096985,0.82755405
154,154,KBY15_IMG_14877-3420.png,0.80064964,986,64059,37,454,0.68472224,0.96383184,0.99296266,0.99250793,0.6675694
155,155,KBY15_IMG_23256-18468.png,0.88298744,12319,49952,2460,805,0.938662,0.8335476,0.9841401,0.95018005,0.79049027
156,156,DZK15_IMG_3249-11115.png,0.831586,26454,28367,5988,4727,0.84840125,0.81542444,0.85716444,0.8365021,0.71172214
157,157,DZK15_IMG_3762-4959.png,0.9352367,33871,26974,2054,2637,0.92776924,0.9428253,0.91094524,0.928421,0.87835175
158,158,DZK15_IMG_5472-2907.png,0.91493386,242,65249,35,10,0.96031743,0.8736462,0.99984676,0.99931335,0.8432056
159,159,KBY15_IMG_7353-16929.png,0.88644415,17888,43065,2505,2078,0.8959231,0.8771637,0.9539685,0.93006897,0.7960482
160,160,DZK15_IMG_3591-11799.png,0.9064036,14381,48185,448,2522,0.85079575,0.9697889,0.95026326,0.9546814,0.82882833
161,161,KBY15_IMG_6669-16587.png,0.44171175,1796,59200,165,4375,0.29103872,0.9158593,0.93118364,0.9307251,0.2834596
162,162,KBY15_IMG_19836-16074.png,0.8065809,4829,58391,0,2316,0.67585725,1.0,0.9618495,0.96466064,0.67585725
163,163,DZK15_IMG_7524-3762.png,0.95726794,2733,62559,8,236,0.92051196,0.99708134,0.99624175,0.99627686,0.9180383
164,164,DZKN15_IMG_8721-5130.png,0.89061666,18328,42706,519,3983,0.8214782,0.9724625,0.91469085,0.93130493,0.80280334
165,165,KBY15_IMG_14877-2394.png,0.81178075,12803,46796,2101,3836,0.7694573,0.85903114,0.9242376,0.90940857,0.68319106
166,166,KBY15_IMG_12996-7353.png,0.8343815,199,65258,58,21,0.9045454,0.77431905,0.9996783,0.99879456,0.71582735
167,167,KBY15_IMG_14706-23085.png,nan,0,65536,0,0,nan,nan,1.0,1.0,nan
168,168,KBY15_IMG_28044-13167.png,0.9455518,5479,59426,16,615,0.89908105,0.99708825,0.989757,0.9903717,0.89672667
169,169,DZK15_IMG_1881-7011.png,0.9580343,3470,61762,153,151,0.9582988,0.9577698,0.9975611,0.9953613,0.91944885
170,170,DZK15_IMG_3933-12654.png,nan,0,65534,2,0,nan,0.0,1.0,0.9999695,0.0
171,171,KBY15_IMG_17955-24453.png,0.52371025,1005,62703,247,1581,0.38863108,0.80271566,0.975406,0.97210693,0.35474762
172,172,DZKN15_IMG_6840-3933.png,0.8712706,32342,23637,2213,7344,0.8149473,0.9359572,0.7629515,0.85417175,0.7719039
173,173,DZK15_IMG_5643-11970.png,0.9572864,6096,58896,5,539,0.9187641,0.99918044,0.9909313,0.9916992,0.9180723
174,174,DZK15_IMG_7353-1710.png,0.8680806,33481,21879,4155,6021,0.84757733,0.8896004,0.7841936,0.84472656,0.76691025
175,175,DZK15_IMG_4617-1710.png,0.9770265,10462,54582,450,42,0.99600154,0.958761,0.9992311,0.9924927,0.9550849
176,176,KBY15_IMG_28215-22059.png,0.7591323,4042,58929,454,2111,0.6569153,0.8990213,0.96541613,0.9608612,0.6117754
177,177,DZK15_IMG_6669-5814.png,0.8709123,31679,24466,204,9187,0.7751921,0.9936016,0.727008,0.8567047,0.7713416
178,178,DZK15_IMG_5472-10944.png,nan,0,65532,4,0,nan,0.0,1.0,0.99993896,0.0
179,179,DZK15_IMG_6156-4104.png,0.9645,1929,63465,72,70,0.9649825,0.964018,0.99889827,0.99783325,0.9314341
180,180,KBY15_IMG_27018-15903.png,0.94461715,18540,44822,1123,1051,0.9463529,0.94288766,0.9770889,0.9668274,0.89504683
181,181,KBY15_IMG_15048-2736.png,0.91086614,8303,55608,26,1599,0.8385175,0.9968784,0.9720489,0.97520447,0.83632153
182,182,KBY15_IMG_7695-10089.png,nan,0,65439,11,86,0.0,0.0,0.9986875,0.9985199,0.0
183,183,KBY15_IMG_12825-21546.png,0.9103365,6046,58299,1084,107,0.9826101,0.8479663,0.998168,0.9818268,0.8354291
184,184,KBY15_IMG_19665-15903.png,0.9481571,22148,40966,63,2359,0.9037418,0.9971636,0.94555104,0.9630432,0.9014245
185,185,DZK15_IMG_3762-9918.png,0.7016289,883,63902,103,648,0.57674724,0.8955375,0.98996127,0.98854065,0.5403917
186,186,DZKN15_IMG_1881-5814.png,0.5440529,247,64875,7,407,0.37767583,0.97244096,0.99376553,0.99368286,0.37367624
187,187,DZK15_IMG_5814-1368.png,0.7668822,6405,55237,955,2939,0.6854666,0.87024456,0.9494809,0.9405823,0.621905
188,188,KBY15_IMG_10431-4617.png,0.93658537,960,64446,105,25,0.97461927,0.90140843,0.9996122,0.99801636,0.88073397
189,189,KBY15_IMG_11286-4617.png,0.9446115,14607,49216,184,1529,0.9052429,0.98756,0.96986896,0.9738617,0.89503676
190,190,DZK15_IMG_3249-7866.png,0.85291964,11627,49899,397,3613,0.7629265,0.9669827,0.9324824,0.93881226,0.743557
191,191,DZK15_IMG_4788-9918.png,0.867113,7318,55975,160,2083,0.77842784,0.9786039,0.96412206,0.96577454,0.7654011
192,192,DZK15_IMG_1710-4788.png,0.87583107,28126,29435,1753,6222,0.8188541,0.94133,0.8255041,0.87831116,0.779092
193,193,DZKN15_IMG_5130-3249.png,0.9458183,1702,63639,173,22,0.987239,0.9077333,0.9996544,0.99702454,0.8972061
194,194,KBY15_IMG_16416-4446.png,0.9633564,6349,58704,81,402,0.9404533,0.9874028,0.99319863,0.99263,0.9293033
195,195,DZK15_IMG_4959-1710.png,nan,0,65530,6,0,nan,0.0,1.0,0.99990845,0.0
196,196,DZK15_IMG_4788-5643.png,0.64945126,1509,62398,67,1562,0.4913709,0.9574873,0.9755785,0.97514343,0.48087955
197,197,DZK15_IMG_1710-2907.png,0.93509454,15221,48202,8,2105,0.8785063,0.9994747,0.95815694,0.9677582,0.8781009
198,198,DZK15_IMG_5814-6840.png,0.6545455,108,65314,0,114,0.4864865,1.0,0.99825764,0.9982605,0.4864865
199,199,DZK15_IMG_2907-10431.png,0.86062765,21557,36997,1497,5485,0.79716736,0.9350655,0.8708865,0.89346313,0.7553523
200,200,KBY15_IMG_10602-3078.png,0.83840543,6667,56299,556,2014,0.76799905,0.9230237,0.96546227,0.9607849,0.7217711
201,201,DZK15_IMG_2907-7182.png,0.9459216,2099,63197,184,56,0.9740139,0.91940427,0.9991147,0.9963379,0.89739203
202,202,DZK15_IMG_1881-5301.png,0.96234643,1214,64227,40,55,0.9566588,0.9681021,0.9991444,0.9985504,0.9274255
203,203,DZKN15_IMG_4788-3249.png,0.78094745,24036,28016,1160,12324,0.6610561,0.95396096,0.69449675,0.7942505,0.6406183
204,204,DZK15_IMG_3078-10089.png,0.9457043,27128,35293,694,2421,0.9180683,0.9750557,0.93580633,0.9524689,0.89700097
205,205,DZKN15_IMG_7866-5301.png,0.9272958,35489,24482,813,4752,0.88191146,0.97760457,0.83744955,0.91508484,0.8644468
206,206,DZK15_IMG_3591-7353.png,0.8142506,28649,23816,408,12663,0.6934789,0.98595864,0.65286875,0.80055237,0.686697
207,207,KBY15_IMG_27873-13167.png,0.9492332,10181,54266,558,531,0.95042944,0.9480398,0.9903097,0.9833832,0.9033718
