,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
143,143,DZK15_IMG_5814-5814.png,0.9543349,6489,58426,148,473,0.93205976,0.97770077,0.9919693,0.9905243,0.9126582
144,144,DZKN15_IMG_6840-2736.png,0.7327187,9259,49522,1679,5076,0.6459016,0.8464984,0.90702957,0.8969269,0.57818156
145,145,DZK15_IMG_6156-4446.png,0.86948854,986,64254,246,50,0.95173746,0.8003247,0.99922246,0.9954834,0.76911074
146,146,DZKN15_IMG_2052-4275.png,0.9813213,17416,47457,415,248,0.9859601,0.97672594,0.9948014,0.9898834,0.96332765
147,147,KBY15_IMG_3591-14877.png,0.0033496346,25,50634,59,14818,0.0016842956,0.29761904,0.7736051,0.772995,0.0016776272
148,148,DZK15_IMG_4275-2565.png,0.8545984,33922,20071,3805,7738,0.8142583,0.8991439,0.7217448,0.8238678,0.7461124
149,149,DZKN15_IMG_1881-5472.png,0.9620752,13686,50771,31,1048,0.928872,0.99774003,0.9797758,0.98353577,0.9269218
150,150,KBY15_IMG_3078-16929.png,0.96986586,2784,62579,118,55,0.980627,0.95933837,0.9991219,0.9973602,0.94149476
151,151,KBY15_IMG_3249-14706.png,0.9476082,1664,63688,144,40,0.97652584,0.920354,0.9993723,0.9971924,0.9004329
152,152,DZK15_IMG_4617-10260.png,0.89902383,5756,58487,68,1225,0.8245237,0.98832417,0.97948486,0.9802704,0.81656975
153,153,DZK15_IMG_2394-4959.png,0.93164104,2092,63137,191,116,0.94746375,0.91633815,0.9981661,0.99531555,0.87203
154,154,KBY15_IMG_14877-3420.png,0.94268674,22139,40705,72,2620,0.8941799,0.99675834,0.93952686,0.95892334,0.89158714
155,155,KBY15_IMG_23256-18468.png,0.85292685,29017,26512,1117,8890,0.7654787,0.9629322,0.74888426,0.8473053,0.74356806
156,156,DZK15_IMG_3249-11115.png,0.88922757,39965,15614,885,9072,0.81499684,0.9783354,0.6325042,0.84806824,0.80054885
157,157,DZK15_IMG_3762-4959.png,0.79993695,27919,23652,1138,12827,0.6851961,0.9608356,0.648373,0.786911,0.6665791
158,158,DZK15_IMG_5472-2907.png,0.8501806,29063,26230,923,9320,0.75718415,0.96921897,0.73783404,0.8437042,0.73940367
159,159,KBY15_IMG_7353-16929.png,0.8723866,36365,18532,1089,9550,0.79200697,0.9709243,0.6599245,0.83766174,0.77365756
160,160,DZK15_IMG_3591-11799.png,0.9375806,8727,55647,96,1066,0.8911467,0.98911935,0.9812036,0.9822693,0.8824957
161,161,KBY15_IMG_6669-16587.png,0.82964504,24706,30684,1709,8437,0.74543643,0.9353019,0.7843358,0.8451843,0.7088833
162,162,KBY15_IMG_19836-16074.png,0.93562347,6700,57914,121,801,0.8932142,0.98226064,0.9863578,0.9859314,0.8790344
163,163,DZK15_IMG_7524-3762.png,0.90196085,46,65480,7,3,0.93877554,0.8679245,0.99995416,0.9998474,0.8214286
164,164,DZKN15_IMG_8721-5130.png,0.89567965,32300,25712,3225,4299,0.8825378,0.90921885,0.8567525,0.8851929,0.8110687
165,165,KBY15_IMG_14877-2394.png,0.9019608,1104,64192,227,13,0.98836166,0.82945156,0.9997975,0.9963379,0.8214286
166,166,KBY15_IMG_12996-7353.png,0.9229001,6021,58509,494,512,0.92162865,0.92417496,0.99132514,0.98464966,0.8568379
167,167,KBY15_IMG_14706-23085.png,0.8760753,10795,51687,8,3046,0.7799292,0.9992595,0.94434804,0.95339966,0.77947867
168,168,KBY15_IMG_28044-13167.png,0.9057749,10901,52367,566,1702,0.8649528,0.950641,0.9685217,0.96539307,0.8277774
169,169,DZK15_IMG_1881-7011.png,0.9727025,8748,56297,271,220,0.97546834,0.96995234,0.99610734,0.99250793,0.9468557
170,170,DZK15_IMG_3933-12654.png,0.8775666,31735,24946,148,8707,0.784704,0.99535805,0.7412712,0.8648834,0.7818428
171,171,KBY15_IMG_17955-24453.png,0.9654382,5056,60118,220,142,0.9726818,0.9583017,0.99764353,0.9944763,0.9331857
172,172,DZKN15_IMG_6840-3933.png,0.9284555,35759,24266,804,4707,0.8836801,0.97801054,0.8375384,0.9159088,0.86646473
173,173,DZK15_IMG_5643-11970.png,0.9197898,17413,45086,583,2454,0.87647855,0.9676039,0.9483803,0.95365906,0.85149145
174,174,DZK15_IMG_7353-1710.png,0.9375527,12784,51049,285,1418,0.9001549,0.9781927,0.97297347,0.9740143,0.88244635
175,175,DZK15_IMG_4617-1710.png,0.8372848,2578,61956,609,393,0.8677213,0.8089112,0.99369675,0.9847107,0.7201117
176,176,KBY15_IMG_28215-22059.png,0.9023558,16930,44942,723,2941,0.85199535,0.9590438,0.93857944,0.9440918,0.8220841
177,177,DZK15_IMG_6669-5814.png,0.8528337,33843,20013,614,11066,0.7535906,0.9821807,0.6439396,0.82177734,0.7434264
178,178,DZK15_IMG_5472-10944.png,0.8758714,27579,30140,2884,4933,0.8482714,0.9053278,0.8593505,0.88072205,0.77915585
179,179,DZK15_IMG_6156-4104.png,0.9897936,13092,52174,81,189,0.98576915,0.99385107,0.9963906,0.9958801,0.9797934
180,180,KBY15_IMG_27018-15903.png,0.9634598,2729,62600,24,183,0.9371566,0.9912822,0.9970852,0.99684143,0.92949593
181,181,KBY15_IMG_15048-2736.png,0.86158055,32423,22695,730,9688,0.76994133,0.97798085,0.7008307,0.84103394,0.75682175
182,182,KBY15_IMG_7695-10089.png,0.84316045,4626,59189,564,1157,0.7999308,0.89132947,0.9808272,0.9737396,0.7288483
183,183,KBY15_IMG_12825-21546.png,0.905472,34551,23771,1195,6019,0.85163915,0.96656966,0.79795235,0.8899231,0.82727164
184,184,KBY15_IMG_19665-15903.png,0.68458045,828,63945,34,729,0.5317919,0.96055686,0.9887281,0.98835754,0.5204274
185,185,DZK15_IMG_3762-9918.png,0.8781294,28166,29552,1713,6105,0.821861,0.94266874,0.82878536,0.8807068,0.7827368
186,186,DZKN15_IMG_1881-5814.png,0.61655515,16856,27714,188,20778,0.44789287,0.98896974,0.57151693,0.6800842,0.44566655
187,187,DZK15_IMG_5814-1368.png,0.8358567,9744,51965,965,2862,0.77296525,0.90988886,0.94779944,0.9416046,0.7180016
188,188,KBY15_IMG_10431-4617.png,0.8357588,402,64976,3,155,0.7217235,0.9925926,0.99762017,0.9975891,0.7178571
189,189,KBY15_IMG_11286-4617.png,0.97093654,6314,58844,116,262,0.96015817,0.9819596,0.99556726,0.9942322,0.94351465
190,190,DZK15_IMG_3249-7866.png,0.5046418,2120,59254,990,3172,0.4006047,0.68167204,0.9491878,0.9364929,0.33747214
191,191,DZK15_IMG_4788-9918.png,0.95008683,4102,61003,197,234,0.94603324,0.9541754,0.9961788,0.99342346,0.9049195
192,192,DZK15_IMG_1710-4788.png,0.88774276,37437,18631,692,8776,0.81009674,0.9818511,0.67978984,0.8555298,0.7981452
193,193,DZKN15_IMG_5130-3249.png,0.91280144,246,65243,31,16,0.9389313,0.8880866,0.99975485,0.99928284,0.83959043
194,194,KBY15_IMG_16416-4446.png,0.96210414,11577,53047,153,759,0.93847275,0.98695654,0.9858938,0.986084,0.9269757
195,195,DZK15_IMG_4959-1710.png,0.80272865,5766,56936,10,2824,0.67124563,0.9982687,0.9527443,0.9567566,0.6704651
196,196,DZK15_IMG_4788-5643.png,0.3508387,1119,60276,532,3609,0.23667513,0.67777103,0.94350785,0.93681335,0.21273765
197,197,DZK15_IMG_1710-2907.png,0.23021582,16,65413,33,74,0.17777778,0.3265306,0.99887,0.9983673,0.1300813
198,198,DZK15_IMG_5814-6840.png,0.94054496,3417,61687,206,226,0.9379632,0.94314104,0.9963497,0.9934082,0.8877631
199,199,DZK15_IMG_2907-10431.png,0.9681362,4436,60808,248,44,0.9901786,0.9470538,0.99927694,0.99554443,0.9382403
200,200,KBY15_IMG_10602-3078.png,0.89303,25734,33637,322,5843,0.81496024,0.987642,0.852001,0.90592957,0.8067337
201,201,DZK15_IMG_2907-7182.png,0.8292816,25789,29129,5062,5556,0.8227469,0.83592105,0.8398155,0.8379822,0.7083528
202,202,DZK15_IMG_1881-5301.png,0.6320416,3164,58688,51,3633,0.4654995,0.9841369,0.94170505,0.9437866,0.4620327
203,203,DZKN15_IMG_4788-3249.png,0.8679362,2826,61850,422,438,0.86580884,0.8700739,0.99296814,0.98687744,0.7666848
204,204,DZK15_IMG_3078-10089.png,0.9602543,20391,43457,308,1380,0.9366129,0.98512006,0.96922183,0.97424316,0.92354727
205,205,DZKN15_IMG_7866-5301.png,0.88903266,7555,56095,1562,324,0.95887804,0.8286717,0.9942573,0.9712219,0.800233
