,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
30,30,DZKN15_IMG_4788-4959.png,0.9297568,11317,52509,413,1297,0.89717776,0.9647911,0.97589487,0.9739075,0.8687342
31,31,DZK15_IMG_2736-9747.png,0.6278175,9874,43955,11508,199,0.9802442,0.4617903,0.99549305,0.82136536,0.45753208
32,32,KBY15_IMG_14877-22743.png,0.0018682859,2,63397,0,2137,0.0009350164,1.0,0.96739095,0.96739197,0.0009350164
33,33,DZKN15_IMG_4617-5643.png,0.2733224,167,64481,443,445,0.27287582,0.27377048,0.99314606,0.9864502,0.15829384
34,34,KBY15_IMG_11970-3762.png,0.9711801,4802,60449,27,258,0.94901186,0.9944088,0.99575007,0.99565125,0.94397485
35,35,KBY15_IMG_9747-4104.png,0.049760204,1105,22228,42127,76,0.9356478,0.02555977,0.9965925,0.35603333,0.025514916
36,36,DZKN15_IMG_6840-3933.png,0.3061901,5127,37174,23134,101,0.98068094,0.18141608,0.99729043,0.64546204,0.18077004
37,37,DZK15_IMG_1197-9918.png,0.94630617,2485,62769,268,14,0.99439776,0.90265167,0.999777,0.995697,0.8980846
38,38,KBY15_IMG_19836-22743.png,0.19131288,3898,28684,32807,147,0.9636588,0.106198065,0.9949013,0.49716187,0.10577445
39,39,KBY15_IMG_19836-16416.png,0.5646406,3256,57259,5014,7,0.9978547,0.39371222,0.99987775,0.9233856,0.39337924
40,40,KBY15_IMG_7353-17100.png,0.89264053,6107,57960,1134,335,0.9479975,0.8433918,0.99425334,0.97758484,0.8060982
41,41,KBY15_IMG_20007-23598.png,0.8514608,7621,55256,2224,435,0.94600296,0.7740985,0.99218905,0.9594269,0.7413424
42,42,DZK15_IMG_6327-2907.png,0.8216165,11243,49411,4386,496,0.9577477,0.71936786,0.9900615,0.9255066,0.6972403
43,43,KBY15_IMG_10602-3078.png,0.2778917,5963,28583,30619,371,0.94142723,0.16300367,0.98718655,0.5271301,0.16136715
44,44,DZK15_IMG_2907-7182.png,0.5531915,143,65162,134,97,0.59583336,0.5162455,0.99851364,0.9964752,0.38235295
45,45,DZK15_IMG_6156-1710.png,0.13021196,2617,27957,34837,125,0.9544128,0.06987238,0.9955487,0.46652222,0.06963996
46,46,KBY15_IMG_27873-13167.png,0.40824917,1455,59863,2066,2152,0.4033823,0.4132349,0.9652987,0.9356384,0.25647804
47,47,DZKN15_IMG_6156-1539.png,0.7930405,2826,61235,1473,2,0.9992928,0.65736216,0.99996734,0.9774933,0.6570565
48,48,KBY15_IMG_9918-3762.png,0.5812686,3519,56947,5070,0,1.0,0.40971008,1.0,0.92263794,0.40971008
49,49,KBY15_IMG_3078-14535.png,0.7787963,977,64004,277,278,0.7784861,0.77910686,0.9956753,0.9915314,0.63772845
50,50,DZK15_IMG_1539-12483.png,0.3087434,6485,30012,28916,123,0.9813862,0.18318692,0.9959184,0.5569,0.18255264
51,51,KBY15_IMG_17955-25650.png,0.18495643,3788,28363,32112,1273,0.7484687,0.10551532,0.9570455,0.49058533,0.10190192
52,52,DZK15_IMG_1710-2907.png,0.7060919,8722,49553,6642,619,0.933733,0.56769073,0.98766243,0.88920593,0.5457048
53,53,DZKN15_IMG_1197-5814.png,0.8942731,1015,64281,21,219,0.82252836,0.9797297,0.9966046,0.9963379,0.80876493
54,54,DZK15_IMG_2394-10431.png,0.22506805,4051,33589,27713,183,0.95677847,0.12753431,0.9945813,0.5743408,0.12680377
55,55,DZK15_IMG_4959-8892.png,0.08787346,1750,27456,36263,67,0.963126,0.04603688,0.9975657,0.4456482,0.04595588
56,56,KBY15_IMG_14535-22914.png,0.18456134,1156,54165,9800,415,0.73583704,0.10551296,0.9923965,0.84413147,0.10166212
57,57,DZK15_IMG_8208-6327.png,0.67780095,2435,60786,1651,664,0.78573734,0.5959374,0.98919445,0.9646759,0.5126316
58,58,DZKN15_IMG_1881-5814.png,0.8347024,5792,57450,1947,347,0.94347614,0.7484171,0.9939962,0.96499634,0.7162998
59,59,DZK15_IMG_6840-3762.png,0.25339583,5326,28825,30984,401,0.9299808,0.14668135,0.98627937,0.5211029,0.14507914
60,60,DZK15_IMG_4617-8721.png,0.9426148,1889,63417,196,34,0.9823193,0.9059952,0.99946415,0.9964905,0.8914582
61,61,DZKN15_IMG_4788-4104.png,0.95765936,4026,61154,347,9,0.99776953,0.92064947,0.99985284,0.9945679,0.9187586
62,62,DZK15_IMG_4788-4446.png,0.7259713,1775,62421,1257,83,0.9553283,0.58542216,0.99867207,0.9795532,0.56982344
63,63,KBY15_IMG_3249-14706.png,0.9873636,4024,61409,66,37,0.99088895,0.98386306,0.9993979,0.99842834,0.9750424
64,64,DZK15_IMG_3933-12654.png,0.9781919,9868,55228,296,144,0.9856173,0.9708776,0.9973994,0.99328613,0.9573147
65,65,KBY15_IMG_3078-16929.png,0.17707779,1664,48406,14366,1100,0.60202605,0.10380536,0.97778046,0.76400757,0.09713952
66,66,KBY15_IMG_6669-9918.png,0.024691358,18,64096,2,1420,0.012517385,0.9,0.9783259,0.978302,0.0125
67,67,KBY15_IMG_14877-2565.png,0.43652344,447,63935,764,390,0.53405017,0.36911643,0.993937,0.98239136,0.2792005
68,68,DZK15_IMG_2223-6669.png,0.581383,8719,44261,11980,576,0.9380312,0.42122808,0.9871535,0.80841064,0.40982375
69,69,KBY15_IMG_27702-11457.png,0.38470867,4916,44895,15621,104,0.97928286,0.23937283,0.99768883,0.76005554,0.23816675
70,70,DZK15_IMG_3249-11115.png,0.67468256,12962,40074,12234,266,0.9798911,0.51444674,0.99340606,0.80926514,0.50907236
71,71,DZK15_IMG_6498-7524.png,0.82608694,2052,62620,762,102,0.95264626,0.7292111,0.99837375,0.9868164,0.7037037
72,72,KBY15_IMG_30438-24111.png,0.17868146,3190,33020,29229,97,0.9704898,0.09839909,0.99707097,0.55252075,0.09810555
73,73,DZK15_IMG_2223-11628.png,0.26466396,5383,30241,29543,369,0.9358484,0.15412587,0.98794514,0.5435791,0.15251452
74,74,KBY15_IMG_27018-15903.png,0.011532427,158,38293,27007,78,0.6694915,0.005816308,0.99796724,0.5867157,0.005799655
75,75,KBY15_IMG_28728-11970.png,0.81531376,12043,48037,5328,128,0.9894832,0.6932819,0.99734247,0.91674805,0.6882107
76,76,DZK15_IMG_6669-3420.png,0.26365316,3068,45331,16902,235,0.92885256,0.15363045,0.99484265,0.73851013,0.1518436
77,77,DZK15_IMG_3078-10089.png,0.25115752,2658,47028,12658,3192,0.45435897,0.173544,0.9364397,0.7581482,0.14361358
78,78,KBY15_IMG_27360-27189.png,0.22998539,4796,28625,31987,128,0.97400486,0.13038632,0.9955483,0.509964,0.12993416
79,79,KBY15_IMG_10944-4959.png,0.96539164,2385,62980,29,142,0.9438069,0.98798674,0.9977504,0.99739075,0.9330986
80,80,DZK15_IMG_2736-7524.png,0.14377783,2454,33854,29116,112,0.9563523,0.07773203,0.9967026,0.5540161,0.077457234
81,81,DZKN15_IMG_2565-6498.png,0.8919405,2728,62147,660,1,0.99963355,0.8051948,0.9999839,0.98991394,0.8049572
82,82,KBY15_IMG_29070-12996.png,0.9637357,5820,59278,423,15,0.9974293,0.9322441,0.99974704,0.99331665,0.9300096
83,83,DZK15_IMG_7011-5472.png,0.7635562,1211,63575,750,0,1.0,0.6175421,1.0,0.9885559,0.6175421
84,84,DZK15_IMG_4959-8379.png,0.88002515,1401,63753,276,106,0.9296616,0.83542037,0.9983401,0.99417114,0.7857543
85,85,KBY15_IMG_3762-13509.png,nan,0,64489,23,1024,0.0,0.0,0.9843695,0.98402405,0.0
86,86,KBY15_IMG_10602-3762.png,0.19714865,3063,37526,24462,485,0.86330324,0.11128066,0.98724055,0.619339,0.1093538
87,87,DZK15_IMG_4788-5643.png,0.2964824,59,65197,65,215,0.21532847,0.47580644,0.99671316,0.99572754,0.1740413
88,88,KBY15_IMG_15048-2736.png,0.74937606,4204,58520,2293,519,0.8901122,0.6470679,0.9912092,0.9570923,0.5992018
89,89,DZK15_IMG_5814-2394.png,0.22643994,4647,29139,31655,95,0.9799663,0.12800948,0.99675035,0.51553345,0.12767535
90,90,DZK15_IMG_3591-6156.png,0.77322686,1548,63080,907,1,0.9993544,0.6305499,0.99998415,0.986145,0.63029313
91,91,DZK15_IMG_3249-10602.png,0.3370868,464,63247,1819,6,0.98723406,0.20324135,0.99990517,0.9721527,0.2027086
92,92,KBY15_IMG_12825-21888.png,0.2602944,3050,45151,17232,103,0.9673327,0.15037964,0.99772394,0.7354889,0.14961982
93,93,DZKN15_IMG_6840-5814.png,0.73121077,3089,60176,2024,247,0.9259592,0.6041463,0.99591213,0.9653473,0.576306
94,94,KBY15_IMG_22914-9405.png,0.15758526,2613,34986,27726,211,0.9252833,0.08612677,0.99400514,0.5737152,0.08553191
95,95,DZK15_IMG_4446-12825.png,0.6779089,402,64752,0,382,0.5127551,1.0,0.99413514,0.99417114,0.5127551
96,96,KBY15_IMG_7011-16245.png,0.40676984,7030,38001,19385,1120,0.86257666,0.26613668,0.9713709,0.68711853,0.25531143
97,97,KBY15_IMG_12996-7353.png,0.10770028,935,49108,13969,1524,0.38023588,0.062734835,0.9699004,0.7635956,0.056915022
98,98,DZKN15_IMG_0-6669.png,0.30817217,988,60112,4284,152,0.8666667,0.18740515,0.99747777,0.932312,0.18215339
99,99,DZK15_IMG_2736-9576.png,0.5764822,880,63363,696,597,0.5958023,0.55837566,0.99066603,0.9802704,0.40497008
100,100,DZK15_IMG_5643-9747.png,0.3304714,1020,60383,412,3721,0.21514449,0.7122905,0.9419537,0.9369354,0.19794294
101,101,DZK15_IMG_4788-7182.png,0.81875676,4208,59465,1664,199,0.9548446,0.7166213,0.99666464,0.9715729,0.69313127
102,102,KBY15_IMG_7524-8550.png,0.4180197,1313,60567,3644,12,0.9909434,0.26487795,0.99980193,0.94421387,0.26423827
103,103,DZK15_IMG_7695-5301.png,0.2073511,2973,39833,21585,1145,0.7219524,0.12106035,0.9720582,0.6531677,0.11566743
104,104,DZKN15_IMG_4788-3249.png,0.24281149,114,64711,522,189,0.37623763,0.17924528,0.99708784,0.989151,0.13818182
105,105,KBY15_IMG_16416-4446.png,0.8234579,2710,61664,1061,101,0.9640697,0.7186423,0.99836475,0.9822693,0.6998967
106,106,DZK15_IMG_5130-11970.png,0.24973767,6425,20507,38188,416,0.93919015,0.14401633,0.98011756,0.4109497,0.14268583
107,107,DZKN15_IMG_7182-4275.png,0.8095808,2028,62554,946,8,0.99607074,0.68190986,0.99987215,0.9854431,0.6800805
108,108,DZKN15_IMG_855-7011.png,0.16998774,3327,29719,32419,71,0.97910535,0.09307335,0.99761665,0.50424194,0.092888854
109,109,DZKN15_IMG_6327-3591.png,0.9372149,4829,60060,0,647,0.88184804,1.0,0.9893423,0.99012756,0.88184804
110,110,KBY15_IMG_9918-13338.png,0.2102545,3949,31921,29380,286,0.9324675,0.118485406,0.9911199,0.54733276,0.11747732
111,111,DZK15_IMG_7182-4788.png,0.26618674,5916,27002,32440,178,0.9707909,0.15423924,0.99345106,0.5022888,0.15352675
112,112,DZK15_IMG_2565-10089.png,0.86962664,11693,50337,2804,702,0.94336426,0.80658066,0.9862458,0.9465027,0.7693269
113,113,DZKN15_IMG_5814-513.png,0.90545297,4118,60558,651,209,0.95169866,0.8634934,0.99656063,0.98687744,0.8272399
114,114,DZK15_IMG_7011-7353.png,0.525665,6887,46220,12014,415,0.94316626,0.36437225,0.9911011,0.8103485,0.3565438
115,115,KBY15_IMG_13680-22401.png,0.69743186,12574,42052,10480,430,0.96693325,0.5454151,0.98987806,0.8335266,0.5354284
116,116,DZKN15_IMG_5985-4617.png,0.23888926,1755,52598,11018,165,0.9140625,0.1373992,0.9968728,0.82936096,0.13564692
117,117,DZK15_IMG_2223-11457.png,0.16177794,2788,33857,28063,828,0.7710177,0.09036984,0.976128,0.5591583,0.08800783
118,118,DZK15_IMG_5814-3933.png,0.32717678,1302,58879,3739,1616,0.44619602,0.2582821,0.97328705,0.9182892,0.1955836
119,119,DZK15_IMG_5985-8550.png,0.46330556,9378,34431,21211,516,0.9478472,0.3065808,0.9852348,0.6684723,0.30149493
120,120,DZK15_IMG_4788-5814.png,0.45335317,5479,46844,12809,404,0.9313276,0.29959536,0.99144936,0.7983856,0.29312006
121,121,DZK15_IMG_4788-11628.png,0.51132685,79,65306,113,38,0.6752137,0.41145834,0.99941844,0.9976959,0.34347826
122,122,KBY15_IMG_15048-3591.png,0.5107736,1446,61320,1973,797,0.64467233,0.4229307,0.9871694,0.95773315,0.34297913
123,123,DZK15_IMG_3762-6669.png,0.9189189,2244,62896,332,64,0.97227037,0.871118,0.9989835,0.9939575,0.85
124,124,DZKN15_IMG_7011-4104.png,0.0104620755,6,64395,1017,118,0.048387095,0.0058651026,0.9981709,0.9826813,0.0052585453
125,125,DZK15_IMG_3591-11799.png,nan,0,65333,110,93,0.0,0.0,0.99857855,0.99690247,0.0
126,126,DZK15_IMG_4959-11457.png,0.40099132,4045,49406,8640,3445,0.5400534,0.31888056,0.9348168,0.81559753,0.25077495
127,127,DZK15_IMG_1881-5301.png,0.9180534,13130,50062,2176,168,0.9873665,0.8578335,0.9966554,0.9642334,0.8485201
128,128,DZK15_IMG_3420-8892.png,0.9410487,4765,60174,511,86,0.9822717,0.9031463,0.9985728,0.9908905,0.88866097
129,129,DZK15_IMG_7524-3249.png,0.9450915,3124,62049,328,35,0.98892057,0.9049826,0.99943626,0.99446106,0.89589906
130,130,DZK15_IMG_8379-2907.png,0.023640318,489,24655,40387,5,0.98987854,0.01196301,0.9997972,0.383667,0.011961547
131,131,KBY15_IMG_19836-15903.png,0.25421047,5698,26405,33233,200,0.9660902,0.14636151,0.9924826,0.4898529,0.14561345
132,132,KBY15_IMG_19836-15732.png,0.89547795,11129,51809,1940,658,0.9441758,0.85155714,0.98745877,0.96035767,0.81073797
133,133,DZK15_IMG_5643-1710.png,0.8790715,1174,64039,323,0,1.0,0.7842351,1.0,0.9950714,0.7842351
134,134,KBY15_IMG_27873-12996.png,0.30257618,5068,37105,23083,280,0.947644,0.18002912,0.9925104,0.6435089,0.17825612
135,135,KBY15_IMG_29412-22914.png,0.89356405,7539,56201,1480,316,0.95977086,0.835902,0.9944088,0.9725952,0.8076058
136,136,DZK15_IMG_1881-13338.png,0.20734322,4306,28307,32580,343,0.9262207,0.11673806,0.98802793,0.4976349,0.11566252
137,137,DZKN15_IMG_6156-4104.png,0.24595186,281,63532,1619,104,0.72987014,0.14789474,0.9983657,0.9737091,0.14021955
138,138,DZK15_IMG_4788-3933.png,0.49299443,7002,44132,13544,858,0.8908397,0.34079626,0.9809291,0.7802429,0.32713512
139,139,DZK15_IMG_6840-4617.png,0.8864382,12700,49582,2406,848,0.93740773,0.84072554,0.98318464,0.9503479,0.7960386
140,140,DZK15_IMG_6840-3078.png,nan,0,65519,0,17,0.0,nan,0.9997406,0.9997406,0.0
141,141,KBY15_IMG_6669-16587.png,0.8364406,10072,51525,3645,294,0.971638,0.73427135,0.9943264,0.93989563,0.7188637
142,142,DZK15_IMG_1539-10944.png,0.80125993,8013,53548,2790,1185,0.87116766,0.7417384,0.97834945,0.9393463,0.6684184
143,143,DZKN15_IMG_6669-3420.png,0.39072168,9374,26927,28978,257,0.97331536,0.24442011,0.9905459,0.5539093,0.24279313
144,144,KBY15_IMG_28044-13167.png,0.093464725,1418,36611,27439,68,0.95423955,0.04913886,0.99814606,0.5802765,0.049023338
145,145,DZK15_IMG_1368-10602.png,0.7368421,217,65164,59,96,0.6932907,0.7862319,0.99852896,0.9976349,0.5833333
146,146,DZK15_IMG_3249-12825.png,0.9926715,6705,58732,42,57,0.99157053,0.993775,0.9990304,0.9984894,0.98544973
147,147,DZK15_IMG_5301-1881.png,0.9729163,2784,62597,118,37,0.98688406,0.95933837,0.99940926,0.9976349,0.947261
148,148,KBY15_IMG_30780-24282.png,0.87262344,4429,59814,900,393,0.9184986,0.8311128,0.9934725,0.9802704,0.77403
149,149,DZK15_IMG_7353-1710.png,0.2115208,4377,28527,32182,450,0.9067744,0.11972428,0.9844704,0.5020752,0.11826853
150,150,DZK15_IMG_4788-9918.png,0.42534584,2383,56714,4897,1542,0.60713375,0.32733518,0.97353065,0.90174866,0.27012014
151,151,KBY15_IMG_29583-12483.png,0.59888035,3958,56276,5275,27,0.9932246,0.42867973,0.9995205,0.9190979,0.4274298
152,152,DZK15_IMG_2736-10260.png,0.7662186,7240,53878,3401,1017,0.87683177,0.6803872,0.98147374,0.93258667,0.6210328
153,153,KBY15_IMG_19665-15903.png,0.9270846,3808,61129,561,38,0.9901196,0.8715953,0.99937874,0.99086,0.8640799
154,154,DZK15_IMG_3591-4275.png,0.44965047,5950,45021,14443,122,0.97990775,0.2917668,0.99729747,0.77775574,0.29003167
155,155,DZKN15_IMG_4617-4617.png,0.89405113,8852,54586,1857,241,0.9734961,0.8265945,0.99560434,0.96798706,0.8084018
156,156,DZK15_IMG_6498-3420.png,0.58555585,3458,57183,4211,684,0.8348624,0.45090625,0.9881798,0.9253082,0.413983
157,157,DZK15_IMG_5985-10773.png,0.21105118,3619,34860,26847,210,0.9451554,0.11878816,0.994012,0.58714294,0.11797497
158,158,DZK15_IMG_5643-3933.png,0.003210273,4,63048,1997,487,0.00814664,0.0019990006,0.99233496,0.96209717,0.001607717
159,159,DZK15_IMG_2223-2736.png,0.7527082,4447,58167,2917,5,0.9988769,0.60388374,0.99991405,0.9554138,0.603474
160,160,DZK15_IMG_3762-4959.png,0.81115836,4856,58419,2077,184,0.96349204,0.7004183,0.9968602,0.9654999,0.68231
161,161,KBY15_IMG_29241-23769.png,0.26549026,4002,39390,21995,149,0.964105,0.15394084,0.99623156,0.6621094,0.15306357
162,162,DZK15_IMG_1881-12996.png,0.6028499,10048,42249,12339,900,0.9177932,0.44883192,0.97914207,0.7979889,0.43148538
163,163,DZK15_IMG_3762-7182.png,0.12241224,68,64493,40,935,0.06779661,0.6296296,0.9857095,0.9851227,0.06519655
164,164,KBY15_IMG_13680-20520.png,0.36330634,5204,42092,17007,1233,0.8084511,0.23429832,0.9715407,0.7216797,0.22197577
165,165,DZK15_IMG_2907-12825.png,0.07533167,1482,27672,36154,228,0.8666667,0.039377194,0.99182796,0.44485474,0.03914008
166,166,KBY15_IMG_7524-9405.png,0.27022657,167,64467,893,9,0.9488636,0.15754718,0.9998604,0.9862366,0.15622076
167,167,KBY15_IMG_30951-21717.png,0.8633784,9811,52620,2213,892,0.9166589,0.8159514,0.98333085,0.95262146,0.7596005
168,168,DZK15_IMG_6327-1881.png,0.20642608,4645,25177,34827,887,0.83966017,0.11767835,0.9659684,0.4550476,0.11509205
169,169,DZK15_IMG_3249-13509.png,0.691594,2497,60812,2185,42,0.98345804,0.5333191,0.99930984,0.9660187,0.52857745
170,170,DZK15_IMG_2394-11799.png,0.098881364,1790,31121,32319,306,0.85400766,0.052478816,0.99026316,0.502182,0.052012205
171,171,DZK15_IMG_2907-3933.png,0.40068686,6884,38059,20242,351,0.9514858,0.25377867,0.9908618,0.68577576,0.2505368
172,172,DZK15_IMG_2736-11286.png,0.22112545,2397,46253,15913,973,0.71127594,0.13091207,0.97939694,0.7423401,0.12430638
173,173,KBY15_IMG_10773-2907.png,0.85228616,3234,61181,1112,9,0.9972248,0.7441325,0.9998529,0.9828949,0.7425947
174,174,KBY15_IMG_20349-15561.png,0.9831032,8582,56659,182,113,0.98700404,0.9792332,0.99800956,0.99549866,0.966768
175,175,DZK15_IMG_2565-11115.png,nan,0,63827,1651,58,0.0,0.0,0.9990921,0.9739227,0.0
176,176,DZK15_IMG_4104-12996.png,0.3180981,950,60513,4073,0,1.0,0.18913001,1.0,0.93785095,0.18913001
177,177,DZKN15_IMG_7695-3420.png,0.107983924,1598,37537,26273,128,0.9258401,0.05733558,0.99660164,0.5971527,0.057073466
178,178,DZK15_IMG_1368-6327.png,0.21958455,3626,36136,25569,205,0.94648916,0.124199346,0.994359,0.60672,0.123333335
179,179,DZK15_IMG_1539-7524.png,0.24658579,4857,30999,28137,1543,0.75890625,0.14720859,0.9525843,0.54711914,0.14063178
180,180,KBY15_IMG_15561-2565.png,0.95770067,7064,57848,414,210,0.9711301,0.9446376,0.99638295,0.9904785,0.91883457
181,181,DZKN15_IMG_8379-4959.png,0.25603768,1304,56654,6118,1460,0.47178003,0.17569388,0.97487694,0.8843689,0.14681378
182,182,DZK15_IMG_5130-6840.png,0.77734375,199,65223,55,59,0.77131784,0.78346455,0.9990962,0.9982605,0.6357827
183,183,DZK15_IMG_5814-3078.png,0.9064081,16309,45859,3354,14,0.9991423,0.8294258,0.9996948,0.9486084,0.8288357
184,184,DZKN15_IMG_1710-4788.png,0.8957856,5282,59025,1148,81,0.98489654,0.8214619,0.99862957,0.98124695,0.8112425
185,185,DZK15_IMG_3933-13851.png,0.9045496,12476,50427,2226,407,0.968408,0.84859204,0.99199355,0.9598236,0.825733
186,186,DZKN15_IMG_5814-2907.png,0.8070788,3238,60750,1279,269,0.9232963,0.7168475,0.9955915,0.9763794,0.67655665
187,187,DZK15_IMG_7011-5643.png,0.64200187,5978,52891,6468,199,0.9677837,0.48031497,0.99625164,0.89826965,0.47275603
188,188,KBY15_IMG_14364-22743.png,0.5966762,1472,62074,1900,90,0.94238156,0.4365362,0.9985522,0.969635,0.42518777
189,189,KBY15_IMG_19836-16074.png,0.08414832,1794,24691,39026,25,0.9862562,0.043949045,0.9989885,0.40412903,0.043922145
190,190,DZK15_IMG_7695-2907.png,0.52271914,2922,57278,4438,898,0.7649215,0.39701086,0.98456407,0.9185791,0.3538387
191,191,KBY15_IMG_7695-10089.png,0.8220661,2809,61511,55,1161,0.70755666,0.9807961,0.981475,0.9814453,0.6978882
192,192,DZK15_IMG_3591-6498.png,0.8501969,2483,62178,474,401,0.860957,0.8397024,0.9935921,0.98664856,0.7394282
193,193,DZKN15_IMG_5814-4788.png,0.8241407,3489,60558,836,653,0.84234667,0.8067052,0.98933196,0.97727966,0.70088387
194,194,KBY15_IMG_14877-2394.png,0.31532148,922,60610,1553,2451,0.27334717,0.37252524,0.9611329,0.9389038,0.18717012
195,195,DZK15_IMG_2736-14022.png,0.061724234,1191,28136,35372,837,0.5872781,0.032573912,0.97111106,0.4474945,0.03184492
196,196,KBY15_IMG_28044-12312.png,0.570064,7221,47423,10775,117,0.9840556,0.40125585,0.9975389,0.83380127,0.39866394
197,197,DZK15_IMG_4275-4275.png,0.9330406,2975,62134,395,32,0.9893582,0.8827893,0.99948525,0.9934845,0.8744856
198,198,DZK15_IMG_2907-3762.png,0.23828083,4341,33441,27542,212,0.95343727,0.13615407,0.9937004,0.57650757,0.13525471
199,199,KBY15_IMG_10773-3420.png,0.88430345,17721,43178,4629,8,0.99954873,0.7928859,0.99981475,0.929245,0.7926022
200,200,DZK15_IMG_6156-4104.png,0.9292709,2135,63076,47,278,0.8847907,0.97846013,0.99561197,0.9950409,0.8678862
201,201,KBY15_IMG_12996-21375.png,0.9194346,1301,64007,187,41,0.96944857,0.87432796,0.99935985,0.996521,0.85088295
202,202,DZKN15_IMG_8550-4275.png,0.738926,1493,62988,1055,0,1.0,0.5859498,1.0,0.983902,0.5859498
203,203,DZK15_IMG_5643-11799.png,0.35571688,196,64630,399,311,0.38658777,0.32941177,0.99521106,0.98916626,0.21633554
204,204,DZK15_IMG_2052-13338.png,0.30958623,3898,44252,17348,38,0.99034554,0.18346983,0.999142,0.7347107,0.18314226
205,205,DZKN15_IMG_8721-4788.png,0.66438675,5731,54015,5624,166,0.9718501,0.50471157,0.9969362,0.9116516,0.49743944
