,id,png,Dice_score,True_Positive,True_Negative,False_Negative,False_Positive,Precision,Recall,Specificity,Overall Accuracy,IoU
18,18,DZK15_IMG_3933-8721.png,0.9772574,10098,54968,66,404,0.96153116,0.9935065,0.9927039,0.99282837,0.9555261
19,19,DZKN15_IMG_5643-684.png,0.68280137,14600,37371,229,13336,0.5226231,0.9845573,0.73699886,0.7930145,0.51837385
20,20,KBY15_IMG_19836-15732.png,0.9331017,2148,63080,135,173,0.92546314,0.9408673,0.997265,0.9953003,0.87459284
21,21,DZK15_IMG_7866-3078.png,0.950951,475,65012,3,46,0.91170824,0.99372387,0.9992929,0.9992523,0.90648854
22,22,DZK15_IMG_7524-7182.png,0.9049356,46506,9259,2635,7136,0.8669699,0.94637877,0.56474537,0.8509064,0.8263767
23,23,DZK15_IMG_2394-13680.png,0.9203259,35693,23663,870,5310,0.8704973,0.97620547,0.8167259,0.9057007,0.85241085
24,24,DZKN15_IMG_7866-4788.png,0.83929276,34035,18467,891,12143,0.73703927,0.9744889,0.60329956,0.80111694,0.7230874
25,25,DZK15_IMG_7353-1539.png,0.8858096,1726,63365,0,445,0.79502535,1.0,0.9930262,0.99320984,0.79502535
26,26,KBY15_IMG_30780-24282.png,0.8172093,7028,55364,204,2940,0.7050562,0.97179204,0.94957465,0.95202637,0.69091624
27,27,DZK15_IMG_7182-7866.png,0.9516102,5644,59318,126,448,0.9264609,0.9781629,0.9925041,0.99124146,0.90768737
28,28,KBY15_IMG_4104-13167.png,0.83220613,22703,33678,4822,4333,0.8397322,0.8248138,0.88600665,0.8603058,0.71263105
29,29,KBY15_IMG_7182-9918.png,0.94289434,16660,46858,276,1742,0.9053364,0.9837034,0.9641564,0.96920776,0.8919585
30,30,KBY15_IMG_7524-9405.png,0.95800525,5840,59184,0,512,0.91939545,1.0,0.9914232,0.9921875,0.91939545
31,31,DZK15_IMG_3420-12312.png,0.8863045,17871,43080,417,4168,0.8108807,0.9771982,0.91178465,0.93003845,0.7958229
32,32,DZK15_IMG_3933-10602.png,0.9277965,1240,64103,14,179,0.8738548,0.98883575,0.9972154,0.99705505,0.8653175
33,33,DZK15_IMG_2223-2736.png,0.6365925,3161,58766,54,3555,0.47066706,0.9832037,0.9429566,0.94493103,0.46691287
34,34,KBY15_IMG_9747-4104.png,0.94765455,6101,58761,0,674,0.9005166,1.0,0.98865986,0.9897156,0.9005166
35,35,DZK15_IMG_3591-6156.png,0.8149223,8705,52877,626,3328,0.72342724,0.9329118,0.9407882,0.93966675,0.68765306
36,36,DZK15_IMG_3078-4446.png,0.80921715,15329,42979,3827,3401,0.81841964,0.80021924,0.92667097,0.8897095,0.67956734
37,37,DZK15_IMG_4788-9234.png,0.7395028,3540,59502,90,2404,0.5955585,0.9752066,0.9611669,0.9619446,0.5866755
38,38,KBY15_IMG_29583-12483.png,0.71983755,5140,56395,3372,629,0.890969,0.6038534,0.98896956,0.9389496,0.5623017
39,39,DZKN15_IMG_6669-3249.png,0.86083114,8969,53667,708,2192,0.8036018,0.92683685,0.9607583,0.9557495,0.755666
40,40,DZK15_IMG_2736-11286.png,0.89939606,18242,43213,0,4081,0.8171841,1.0,0.91371,0.9377289,0.8171841
41,41,DZK15_IMG_3762-7182.png,0.9538419,10322,54215,319,680,0.9381931,0.9700216,0.9876127,0.98475647,0.91175693
42,42,DZKN15_IMG_5814-4788.png,nan,0,64251,1282,3,0.0,0.0,0.9999533,0.98039246,0.0
43,43,DZK15_IMG_5301-2394.png,0.62207174,3399,58007,1502,2628,0.56396216,0.69353193,0.9566587,0.9369812,0.45145437
44,44,DZK15_IMG_2223-9576.png,0.84821427,4370,59602,587,977,0.8172807,0.8815816,0.9838723,0.97613525,0.7364341
45,45,KBY15_IMG_12825-7695.png,0.9797667,6174,59107,69,186,0.97075474,0.98894763,0.996863,0.996109,0.96033597
46,46,DZK15_IMG_4788-8721.png,0.6147186,2769,59296,296,3175,0.4658479,0.90342575,0.94917643,0.94703674,0.44375
47,47,DZK15_IMG_8550-4959.png,0.69690335,12254,42623,3062,7597,0.6172989,0.80007833,0.8487256,0.83735657,0.5348056
48,48,DZK15_IMG_4104-7353.png,0.8669867,37469,16570,660,10837,0.7756593,0.98269033,0.60459006,0.8245697,0.7652044
49,49,DZK15_IMG_1368-6327.png,0.6816542,14736,37036,10884,2880,0.83651227,0.57517564,0.92784846,0.789978,0.51705265
50,50,DZKN15_IMG_6156-4104.png,0.9707024,11000,53872,17,647,0.9444492,0.99845695,0.9881326,0.98986816,0.9430727
51,51,DZK15_IMG_5814-3078.png,0.9040375,34706,23462,1853,5515,0.86288255,0.94931483,0.80967665,0.88757324,0.82487994
52,52,KBY15_IMG_14877-22743.png,0.84018135,32523,20640,630,11743,0.73471737,0.9809972,0.6373715,0.811203,0.7244075
53,53,DZK15_IMG_4959-2907.png,0.8519333,3294,61097,259,886,0.78803825,0.9271039,0.98570573,0.9825287,0.74205905
54,54,KBY15_IMG_14193-3249.png,0.8198229,23706,31410,1490,8930,0.72637576,0.9408636,0.7786316,0.8410034,0.69466096
55,55,KBY15_IMG_20178-22914.png,0.9414845,4135,60887,164,350,0.9219621,0.9618516,0.9942845,0.992157,0.88943857
56,56,KBY15_IMG_8037-16416.png,nan,0,63432,11,2093,0.0,0.0,0.968058,0.9678955,0.0
57,57,KBY15_IMG_19836-15903.png,0.93051755,6984,57509,5,1038,0.8706058,0.99928457,0.98227066,0.9840851,0.87006354
58,58,DZK15_IMG_3249-13509.png,0.6786026,777,64023,23,713,0.5214765,0.97125,0.988986,0.98876953,0.51354927
59,59,KBY15_IMG_23256-18810.png,0.85922647,3888,60374,458,816,0.82653064,0.8946157,0.9866645,0.9805603,0.7531964
60,60,DZK15_IMG_4617-5301.png,0.93107975,6390,58200,107,839,0.8839397,0.9835309,0.98578906,0.9855652,0.8710469
61,61,DZK15_IMG_3420-3249.png,0.8160844,14856,43984,1174,5522,0.7290215,0.92676234,0.88845795,0.89782715,0.6893096
62,62,DZK15_IMG_6840-4617.png,0.8687103,19526,40108,1011,4891,0.79968876,0.95077175,0.8913087,0.9099426,0.7678937
63,63,DZK15_IMG_1197-8208.png,0.87798846,15626,45567,3,4340,0.78263044,0.9998081,0.91303825,0.9337311,0.7825129
64,64,KBY15_IMG_20520-23085.png,0.94979274,1031,64396,34,75,0.9321881,0.9680751,0.9988367,0.9983368,0.904386
65,65,DZK15_IMG_4446-2565.png,0.8851291,994,64284,29,229,0.8127555,0.97165203,0.9964503,0.99606323,0.7939297
66,66,KBY15_IMG_12483-21717.png,0.90791774,37852,20006,3024,4654,0.89050955,0.92602015,0.81127334,0.882843,0.8313639
67,67,KBY15_IMG_10602-3762.png,0.8665069,39936,13295,5655,6650,0.85725325,0.8759624,0.6665831,0.8122406,0.76445705
68,68,DZKN15_IMG_8379-4959.png,0.93358433,5208,59587,64,677,0.8849618,0.9878604,0.9887661,0.98869324,0.87544125
69,69,DZKN15_IMG_7182-4275.png,0.8787784,33811,22397,1935,7393,0.82057565,0.9458681,0.75182945,0.857666,0.7837688
70,70,KBY15_IMG_32661-24282.png,0.91376555,26851,33617,971,4097,0.86761665,0.9650996,0.8913666,0.92266846,0.8412231
71,71,DZK15_IMG_3420-8892.png,0.8462946,3700,60492,1323,21,0.99435633,0.7366116,0.999653,0.9794922,0.7335448
72,72,DZK15_IMG_4788-11628.png,0.8704273,37226,17227,3594,7489,0.832517,0.91195494,0.6969979,0.83088684,0.77058107
73,73,KBY15_IMG_30096-12654.png,0.8950478,35234,22039,1348,6915,0.83593917,0.9631513,0.7611729,0.8739166,0.8100329
74,74,DZK15_IMG_2736-14022.png,0.92197704,6706,57695,940,195,0.9717432,0.8770599,0.99663156,0.9826813,0.85524803
75,75,KBY15_IMG_27702-27189.png,0.7912088,36,65481,17,2,0.94736844,0.6792453,0.9999695,0.9997101,0.6545454
76,76,KBY15_IMG_28557-24111.png,0.9098937,13395,49488,1384,1269,0.91346157,0.9063536,0.97499853,0.95951843,0.8346835
77,77,DZK15_IMG_3420-12483.png,0.88964826,14318,47666,38,3514,0.8029385,0.997353,0.9313404,0.9458008,0.8012311
78,78,DZK15_IMG_3420-5814.png,0.88579816,27768,30608,2695,4465,0.8614774,0.91153204,0.8726941,0.8907471,0.7950069
79,79,DZK15_IMG_2223-11457.png,0.8204589,7419,54870,59,3188,0.69944376,0.9921102,0.9450894,0.9504547,0.6955747
80,80,DZK15_IMG_3420-8721.png,0.94096404,11205,52925,525,881,0.9271057,0.955243,0.98362637,0.97854614,0.88851005
81,81,DZK15_IMG_7182-3762.png,0.945659,12112,52032,334,1058,0.91966593,0.9731641,0.9800716,0.97875977,0.8969194
82,82,DZK15_IMG_4275-4446.png,0.88038987,13731,48074,685,3046,0.8184419,0.95248336,0.9404147,0.94306946,0.78633606
83,83,KBY15_IMG_13509-22401.png,0.8778015,33762,22374,793,8607,0.79685616,0.9770511,0.72218454,0.8565674,0.78221583
84,84,DZK15_IMG_4788-11115.png,0.43487468,1848,58885,113,4690,0.28265524,0.9423763,0.9262289,0.92671204,0.27785295
85,85,KBY15_IMG_7011-10431.png,0.84442335,32881,20539,1059,11057,0.74834996,0.96879786,0.65005064,0.8151245,0.7307376
86,86,DZKN15_IMG_1026-7011.png,0.59999996,813,63639,398,686,0.54236156,0.671346,0.9893354,0.9834595,0.42857143
87,87,DZKN15_IMG_8550-4275.png,0.83421326,3160,61120,6,1250,0.7165533,0.9981049,0.9799583,0.98083496,0.7155797
88,88,DZK15_IMG_7695-2907.png,0.3651226,402,63736,0,1398,0.22333333,1.0,0.97853655,0.9786682,0.22333333
89,89,DZK15_IMG_5130-11457.png,0.913179,6742,57512,5,1277,0.8407532,0.99925894,0.9782782,0.98043823,0.84022933
90,90,KBY15_IMG_14535-22914.png,0.9628438,8383,56506,206,441,0.95002264,0.9760158,0.992256,0.99012756,0.92835
91,91,DZK15_IMG_2394-10431.png,0.65558815,1006,63473,54,1003,0.50074667,0.9490566,0.98444384,0.98387146,0.48763937
92,92,KBY15_IMG_7524-17271.png,0.60433203,10658,40922,697,13259,0.44562444,0.93861735,0.75528324,0.78704834,0.4330056
93,93,KBY15_IMG_7695-15903.png,0.8782925,18456,41965,391,4724,0.7962036,0.979254,0.89881986,0.9219513,0.78299606
94,94,KBY15_IMG_15048-2223.png,0.91181564,4746,59872,23,895,0.8413402,0.9951772,0.98527163,0.98599243,0.8379237
95,95,DZK15_IMG_4275-4275.png,0.9867092,6793,58560,117,66,0.9903776,0.983068,0.99887425,0.99720764,0.9737672
96,96,DZK15_IMG_6498-3420.png,0.8795202,30354,26866,2080,6236,0.82957095,0.93586975,0.8116126,0.8731079,0.7849496
97,97,DZK15_IMG_4104-12996.png,0.9232257,6680,57745,238,873,0.88441676,0.965597,0.98510695,0.9830475,0.8573996
98,98,DZK15_IMG_3591-4275.png,0.7212863,942,63866,20,708,0.5709091,0.97920996,0.98903584,0.9888916,0.56407183
99,99,DZK15_IMG_2907-12825.png,0.8647019,2582,62146,285,523,0.831562,0.900593,0.9916546,0.9876709,0.76165193
100,100,DZK15_IMG_2565-5643.png,0.86918783,24638,33482,176,7240,0.77288413,0.9929072,0.8222091,0.8868408,0.7686404
101,101,DZK15_IMG_7011-5472.png,0.9374148,6186,58524,329,497,0.9256322,0.94950116,0.9915793,0.98739624,0.8822019
102,102,DZK15_IMG_5301-3420.png,0.92227817,20695,41353,551,2937,0.87571937,0.9740657,0.9336871,0.94677734,0.8557665
103,103,KBY15_IMG_11970-3762.png,0.8866286,32166,25144,4111,4115,0.88657975,0.8866775,0.8593595,0.8744812,0.79634583
104,104,DZK15_IMG_2565-11115.png,0.88284266,2174,62785,8,569,0.7925629,0.99633366,0.9910187,0.9911957,0.7902581
105,105,DZK15_IMG_6156-3078.png,0.9450519,6828,57914,536,258,0.9635902,0.9272135,0.9955649,0.9878845,0.8958279
106,106,KBY15_IMG_30438-24111.png,0.954702,7482,57344,257,453,0.94291115,0.96679157,0.9921622,0.98916626,0.9133301
107,107,DZK15_IMG_1539-12483.png,nan,0,64192,11,1333,0.0,0.0,0.97965664,0.9794922,0.0
108,108,KBY15_IMG_19836-16416.png,0.9434629,267,65237,10,22,0.92387545,0.9638989,0.9996629,0.9995117,0.8929766
109,109,KBY15_IMG_13680-22401.png,0.9049847,29693,29608,773,5462,0.8446309,0.97462744,0.8442544,0.90486145,0.82645845
110,110,DZK15_IMG_6156-1710.png,0.74354804,17618,35765,692,11461,0.6058668,0.9622064,0.7573159,0.81455994,0.59178394
111,111,DZK15_IMG_4275-9918.png,0.42113668,1319,60591,113,3513,0.27297187,0.9210894,0.9451984,0.94467163,0.26673406
112,112,KBY15_IMG_23085-9234.png,0.005337046,46,48344,38,17108,0.0026815904,0.54761904,0.7386176,0.7383728,0.0026756632
113,113,DZK15_IMG_2907-10944.png,0.8986722,7614,56205,1503,214,0.9726622,0.83514315,0.99620694,0.97380066,0.81598973
114,114,DZK15_IMG_2907-3762.png,0.779781,16198,40189,2953,6196,0.72331876,0.8458044,0.86642236,0.86039734,0.63905
115,115,DZK15_IMG_2394-11799.png,0.81063306,25768,27729,1574,10465,0.7111749,0.9424329,0.72600406,0.81629944,0.6815669
116,116,DZK15_IMG_2736-9747.png,0.358804,108,65042,0,386,0.21862349,1.0,0.9941004,0.9941101,0.21862349
117,117,DZK15_IMG_7353-6327.png,0.85825986,18111,41443,790,5192,0.77719605,0.95820326,0.8886673,0.9087219,0.75171214
118,118,DZK15_IMG_5643-3933.png,0.91883373,2915,62106,130,385,0.8833333,0.95730704,0.9938391,0.9921417,0.84985423
119,119,DZK15_IMG_3591-9405.png,0.90975094,4511,60130,6,889,0.83537036,0.9986717,0.9854308,0.9863434,0.8344432
120,120,DZK15_IMG_1368-10602.png,0.89476484,10930,52035,1843,728,0.9375536,0.8557113,0.9862025,0.96076965,0.80956966
121,121,DZK15_IMG_5472-4446.png,0.7388091,29296,15526,515,20199,0.59189814,0.9827245,0.4345976,0.68392944,0.58580285
122,122,DZK15_IMG_2565-5130.png,0.8831459,6715,57044,616,1161,0.85259014,0.91597325,0.98005325,0.97288513,0.79074425
123,123,KBY15_IMG_22743-9576.png,0.8821024,13359,48606,351,3220,0.8057784,0.97439826,0.937869,0.94551086,0.78907263
124,124,DZK15_IMG_4104-9405.png,0.9695211,3340,61986,79,131,0.9622587,0.97689384,0.99789107,0.99679565,0.9408451
125,125,KBY15_IMG_10773-3420.png,0.59016395,2880,58656,1346,2654,0.52041924,0.6814955,0.95671177,0.93896484,0.41860464
126,126,DZK15_IMG_8721-4446.png,0.871662,33620,22016,485,9415,0.7812246,0.9857792,0.70045495,0.848938,0.7725184
127,127,KBY15_IMG_13680-20520.png,0.8357116,31274,21966,1145,11151,0.73715967,0.9646812,0.6632847,0.8123779,0.71778744
128,128,KBY15_IMG_20007-23598.png,0.8792935,32908,23593,2493,6542,0.83416986,0.92957824,0.7829102,0.86213684,0.78458863
129,129,KBY15_IMG_10773-2907.png,0.8543546,4640,59314,33,1549,0.74971724,0.99293816,0.9745494,0.9758606,0.7457409
130,130,DZK15_IMG_5301-1368.png,0.96970373,8690,56303,329,214,0.97596586,0.9635215,0.99621356,0.9917145,0.9411892
131,131,KBY15_IMG_7011-16245.png,0.019047618,1,65432,1,102,0.009708738,0.5,0.99844354,0.99842834,0.009615385
132,132,DZK15_IMG_4788-4446.png,0.9214703,22148,39613,63,3712,0.8564578,0.9971636,0.91432196,0.9423981,0.85437644
133,133,DZKN15_IMG_6840-4617.png,0.828606,30119,22957,1117,11343,0.7264242,0.96423995,0.6693003,0.8098755,0.7073675
134,134,DZK15_IMG_5985-8550.png,0.90016836,10694,52470,773,1599,0.869926,0.9325892,0.9704267,0.96380615,0.8184601
135,135,KBY15_IMG_7011-9918.png,0.76346266,21259,31104,996,12177,0.6358117,0.95524603,0.71865255,0.798996,0.61741984
136,136,DZK15_IMG_4104-1710.png,0.9354816,6677,57938,155,766,0.89708453,0.9773126,0.9869515,0.98594666,0.8787839
137,137,DZK15_IMG_7353-6156.png,0.792694,6141,56183,1219,1993,0.7549791,0.834375,0.9657419,0.95098877,0.6565808
138,138,DZK15_IMG_1881-6156.png,0.8691374,24999,33009,1143,6385,0.79655236,0.95627725,0.8379195,0.88513184,0.7685615
139,139,DZK15_IMG_6840-9063.png,0.94132715,7348,57272,86,830,0.8985082,0.9884315,0.9857148,0.98602295,0.8891578
140,140,DZKN15_IMG_2565-6498.png,0.87212634,36969,17726,1559,9282,0.7993125,0.9595359,0.656324,0.83457947,0.77324826
141,141,DZK15_IMG_7011-7353.png,0.69411874,11277,44320,1436,8503,0.57012135,0.8870447,0.8390285,0.8483429,0.5315328
142,142,DZK15_IMG_5472-3420.png,0.9258793,9200,54863,933,540,0.9445585,0.9079246,0.9902532,0.9775238,0.8619882
143,143,DZK15_IMG_5814-5814.png,0.7122491,8818,49593,130,6995,0.55764246,0.9854716,0.87638724,0.8912811,0.5530954
144,144,DZKN15_IMG_6840-2736.png,0.9599105,4717,60425,113,281,0.9437775,0.9766046,0.9953711,0.99398804,0.92291135
145,145,DZK15_IMG_6156-4446.png,0.58124125,1667,61467,174,2228,0.4279846,0.90548617,0.9650208,0.9633484,0.40968296
146,146,DZKN15_IMG_2052-4275.png,0.9698878,2464,62919,112,41,0.98363274,0.95652175,0.9993488,0.9976654,0.9415361
147,147,KBY15_IMG_3591-14877.png,0.9186046,237,65257,17,25,0.9045802,0.93307084,0.99961704,0.99935913,0.8494624
148,148,DZK15_IMG_4275-2565.png,0.7921884,25150,27191,1738,11457,0.6870271,0.9353615,0.70355517,0.7986603,0.65588737
149,149,DZKN15_IMG_1881-5472.png,0.7972107,26752,25174,1119,12491,0.6817012,0.9598507,0.66836584,0.7923279,0.6628016
150,150,KBY15_IMG_3078-16929.png,0.9546828,790,64671,18,57,0.9327037,0.97772276,0.9991194,0.9988556,0.9132948
151,151,KBY15_IMG_3249-14706.png,0.79283804,27498,23668,1559,12811,0.68218017,0.9463468,0.64881164,0.7807312,0.65677845
152,152,DZK15_IMG_4617-10260.png,0.90707743,36245,21865,981,6445,0.8490279,0.9736475,0.7723419,0.88668823,0.8299558
153,153,DZK15_IMG_2394-4959.png,0.9556249,5513,59511,359,153,0.97299683,0.9388624,0.9974356,0.9921875,0.91502076
154,154,KBY15_IMG_14877-3420.png,0.98759156,13013,52196,160,167,0.9873293,0.98785394,0.99681073,0.9950104,0.97548723
155,155,KBY15_IMG_23256-18468.png,0.9524501,7211,57605,69,651,0.91719663,0.99052197,0.9888252,0.9890137,0.909217
156,156,DZK15_IMG_3249-11115.png,0.7956131,23722,29626,9621,2567,0.9023546,0.7114537,0.92026216,0.8140259,0.66059595
157,157,DZK15_IMG_3762-4959.png,0.9530311,6980,57868,317,371,0.94953066,0.9565575,0.9936297,0.98950195,0.9102765
158,158,DZK15_IMG_5472-2907.png,0.94865036,5219,59752,312,253,0.9537646,0.94359064,0.9957837,0.9913788,0.90231675
159,159,KBY15_IMG_7353-16929.png,0.5376071,2323,59217,487,3509,0.3983196,0.8266904,0.9440583,0.9390259,0.36762145
160,160,DZK15_IMG_3591-11799.png,0.91206443,5772,58651,4,1109,0.83883154,0.99930745,0.98144245,0.98301697,0.8383442
161,161,KBY15_IMG_6669-16587.png,0.9069804,8634,55131,189,1582,0.84514487,0.9785787,0.97210515,0.9729767,0.8297934
162,162,KBY15_IMG_19836-16074.png,0.03626943,35,63641,14,1846,0.018607125,0.71428573,0.9718112,0.97161865,0.018469658
163,163,DZK15_IMG_7524-3762.png,0.8975391,37803,19102,2763,5868,0.86563164,0.93188876,0.764998,0.8683014,0.8141233
164,164,DZKN15_IMG_8721-5130.png,0.002403846,1,64705,109,721,0.0013850415,0.009090909,0.98897994,0.9873352,0.0012033695
165,165,KBY15_IMG_14877-2394.png,0.8751957,16497,44334,14,4691,0.7786011,0.99915206,0.9043141,0.9282074,0.77808696
166,166,KBY15_IMG_12996-7353.png,0.83914036,8610,53625,94,3207,0.72861135,0.98920035,0.9435705,0.94963074,0.72286123
167,167,KBY15_IMG_14706-23085.png,0.86542445,209,65262,48,17,0.92477876,0.81322956,0.9997396,0.9990082,0.76277375
168,168,KBY15_IMG_28044-13167.png,0.9072624,10600,52769,429,1738,0.8591344,0.96110255,0.9681142,0.9669342,0.8302655
169,169,DZK15_IMG_1881-7011.png,0.6476039,1223,62982,29,1302,0.48435643,0.97683704,0.9797461,0.97969055,0.47885668
170,170,DZK15_IMG_3933-12654.png,0.8870351,30624,27112,2370,5430,0.8493926,0.9281688,0.8331387,0.88098145,0.7970019
171,171,KBY15_IMG_17955-24453.png,0.96588296,5464,59686,31,355,0.938993,0.9943585,0.9940874,0.9941101,0.9340171
172,172,DZKN15_IMG_6840-3933.png,0.9582559,2835,62454,122,125,0.9577703,0.95874196,0.9980025,0.9962311,0.91985726
173,173,DZK15_IMG_5643-11970.png,0.96825856,3325,61993,63,155,0.9554598,0.98140496,0.99750596,0.9966736,0.93847024
174,174,DZK15_IMG_7353-1710.png,0.8429172,32564,20835,5072,7065,0.8217215,0.8652354,0.7467742,0.8148041,0.7284848
175,175,DZK15_IMG_4617-1710.png,0.87245095,5626,58265,1504,141,0.97555053,0.7890603,0.9975859,0.9748993,0.77375877
176,176,KBY15_IMG_28215-22059.png,0.9061294,4228,60432,141,735,0.8519041,0.9677272,0.9879837,0.9866333,0.8283699
177,177,DZK15_IMG_6669-5814.png,0.85834205,409,64992,82,53,0.8852814,0.83299387,0.9991852,0.99794006,0.7518382
178,178,DZK15_IMG_5472-10944.png,0.8269039,37319,12593,7294,8330,0.8175206,0.83650506,0.6018735,0.7615967,0.7048902
179,179,DZK15_IMG_6156-4104.png,0.96590143,2861,62473,113,89,0.9698305,0.962004,0.9985774,0.9969177,0.9340516
180,180,KBY15_IMG_27018-15903.png,0.81839913,4279,59358,67,1832,0.7002127,0.9845835,0.97006047,0.97102356,0.69261897
181,181,KBY15_IMG_15048-2736.png,0.8900383,14626,47296,738,2876,0.8356759,0.95196563,0.9426772,0.94485474,0.801864
182,182,KBY15_IMG_7695-10089.png,0.91860026,8571,55446,376,1143,0.88233477,0.95797473,0.9798017,0.9768219,0.8494549
183,183,KBY15_IMG_12825-21546.png,0.729927,100,65362,71,3,0.9708738,0.5847953,0.9999541,0.99887085,0.57471263
184,184,KBY15_IMG_19665-15903.png,0.94627166,20888,42276,1126,1246,0.9437065,0.94885075,0.9713708,0.96380615,0.89802235
185,185,DZK15_IMG_3762-9918.png,0.77226084,17272,38077,2698,7489,0.69754857,0.8648974,0.835645,0.8445587,0.6290105
186,186,DZKN15_IMG_1881-5814.png,0.98094016,11863,53212,178,283,0.9767001,0.98521715,0.9947098,0.9929657,0.9625933
187,187,DZK15_IMG_5814-1368.png,0.8018119,28676,22684,1663,12513,0.6962053,0.9451861,0.6444867,0.7836914,0.66918695
188,188,KBY15_IMG_10431-4617.png,0.8429486,36879,14915,1717,12025,0.7541101,0.95551354,0.55363774,0.7903137,0.72853166
189,189,KBY15_IMG_11286-4617.png,0.887764,34285,22582,2309,6360,0.8435232,0.9369022,0.78025013,0.86772156,0.79817945
190,190,DZK15_IMG_3249-7866.png,0.7855575,9127,51426,506,4477,0.6709056,0.9474722,0.91991484,0.92396545,0.64684623
191,191,DZK15_IMG_4788-9918.png,0.88683,31157,26427,1160,6792,0.8210229,0.9641056,0.7955387,0.8786621,0.79667085
192,192,DZK15_IMG_1710-4788.png,0.014285713,2,65258,190,86,0.022727273,0.010416667,0.99868387,0.9957886,0.007194245
193,193,DZKN15_IMG_5130-3249.png,0.8539023,30679,24359,2650,7848,0.7962987,0.92048967,0.75632626,0.83981323,0.74505186
194,194,KBY15_IMG_16416-4446.png,0.93280977,7365,57110,304,757,0.90679634,0.9603599,0.9869183,0.9838104,0.87408024
195,195,DZK15_IMG_4959-1710.png,0.77791727,6813,54833,410,3480,0.6619061,0.9432369,0.94032204,0.9406433,0.6365505
196,196,DZK15_IMG_4788-5643.png,0.6203435,8776,46018,659,10083,0.46534812,0.93015367,0.8202706,0.8360901,0.44963622
197,197,DZK15_IMG_1710-2907.png,0.664005,8066,49307,2300,5863,0.5790796,0.77812076,0.8937285,0.8754425,0.4970115
198,198,DZK15_IMG_5814-6840.png,0.9059518,28335,31318,1144,4739,0.85671526,0.9611927,0.8685692,0.91023254,0.82807297
199,199,DZK15_IMG_2907-10431.png,0.6994883,11757,43677,267,9835,0.5445072,0.9777944,0.81620944,0.8458557,0.5378563
200,200,KBY15_IMG_10602-3078.png,0.9486839,5010,59984,0,542,0.90237755,1.0,0.9910452,0.99172974,0.90237755
201,201,DZK15_IMG_2907-7182.png,0.9160753,37369,21320,1562,5285,0.876096,0.9598777,0.80135316,0.8955231,0.84514654
202,202,DZK15_IMG_1881-5301.png,0.85342693,12763,48389,306,4078,0.75785285,0.9765858,0.92227495,0.93310547,0.74432844
203,203,DZKN15_IMG_4788-3249.png,0.83002913,29454,24019,532,11531,0.71865314,0.9822584,0.6756399,0.8159332,0.70944434
204,204,DZK15_IMG_3078-10089.png,0.847228,33826,19511,631,11568,0.7451646,0.9816873,0.62778723,0.81385803,0.7349484
205,205,DZKN15_IMG_7866-5301.png,0.9182445,42315,15686,379,7156,0.8553496,0.9911229,0.68671745,0.885025,0.84884655
